Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3218653846153846,0.3976384615384615,0.5927235294117646,0.6644373983739837,0.2658774193548387,0.6483049180327869,0.7414456310679611,0.43956666666666666,0.6793555555555556,0.30006
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4141,0.45045576923076924,0.5897882352941177,0.649630894308943,0.23844838709677418,0.5970573770491803,0.7093660194174758,0.372,0.5267277777777778,0.278032
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4874807692307692,0.5096865384615384,0.517964705882353,0.558030081300813,0.18520967741935485,0.5240639344262296,0.6070466019417475,0.2502888888888889,0.3572388888888889,0.24720866666666666
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48005384615384616,0.4931788461538461,0.4384411764705882,0.40917235772357724,0.15260645161290323,0.40560983606557377,0.429452427184466,0.1457222222222222,0.16291111111111112,0.18971200000000002
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4027423076923077,0.4172,0.30040588235294113,0.2261560975609756,0.08019677419354838,0.2227967213114754,0.19954854368932037,0.01562777777777778,0.0,0.10797933333333333
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28113461538461537,0.28000384615384616,0.11754117647058823,0.03519024390243903,0.0329,0.04422295081967213,0.0,0.0,0.0,0.040689333333333334
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15488846153846153,0.12145576923076923,0.0,0.0,0.002235483870967742,0.0,0.0,0.0,0.0,0.0021086666666666667
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03217307692307692,0.001223076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.00015901639344262296,0.001487378640776699,0.0,0.06947777777777778,0.010012
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.026594308943089433,0.015096774193548386,0.0492655737704918,0.14566601941747573,0.20735,0.24934444444444445,0.06009333333333333
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.11764705882352941,0.20380162601626015,0.2513354838709677,0.15545573770491802,0.2909009708737864,0.3860222222222222,0.46857777777777776,0.14568066666666668
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04006538461538462,0.045901923076923076,0.27843529411764706,0.4120235772357723,0.4804516129032258,0.23759016393442622,0.3892485436893204,0.5416666666666666,0.6239055555555555,0.21775666666666665
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17971923076923077,0.22238846153846153,0.41306470588235294,0.545049593495935,0.6495032258064516,0.30894754098360655,0.49596796116504854,0.5981111111111111,0.6861944444444444,0.27802333333333334
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33379230769230767,0.38193461538461543,0.5274470588235294,0.591580487804878,0.7372645161290322,0.3780573770491803,0.5241368932038835,0.5661166666666666,0.6543888888888889,0.296124
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3287230769230769,0.4732711538461538,0.6734117647058824,0.5782520325203252,0.7631225806451613,0.4182459016393443,0.48646601941747575,0.4615888888888889,0.5264333333333333,0.2734206666666667
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3325730769230769,0.523998076923077,0.6622294117647058,0.5110211382113822,0.7287483870967743,0.4416606557377049,0.4191980582524272,0.37319444444444444,0.27366666666666667,0.2519806666666667
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30136153846153846,0.5288557692307692,0.5630294117647059,0.3999666666666667,0.6350096774193549,0.34296885245901637,0.21796699029126215,0.22045555555555554,0.13043333333333332,0.18064
