Source: GIS_&_Timeseries_Tool weather year 2012; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
665,0.0535666666666666,0.8931764705882352,0.3411309090909091,0.197378947368421,0.0,0.0137794520547945,0.0815848484848484,0.16472,0.7802767123287672
666,0.0632333333333333,0.8620882352941176,0.3561854545454545,0.0956736842105263,0.01894,0.0620917808219178,0.0837939393939393,0.19334,0.7635246575342466
667,0.061,0.8297235294117646,0.3206181818181818,0.0516578947368421,0.10416,0.1205972602739725,0.0771757575757575,0.21684,0.7390684931506849
668,0.0616666666666666,0.7879529411764705,0.2841527272727273,0.075678947368421,0.2551,0.1829561643835616,0.0684568181818181,0.2187,0.714272602739726
669,0.0592333333333333,0.7526176470588235,0.2926727272727273,0.1677315789473684,0.49738,0.2467219178082191,0.0670287878787878,0.19446,0.6895287671232877
670,0.0529333333333333,0.68145,0.2961872727272727,0.3638473684210526,0.67548,0.3017643835616438,0.0696022727272727,0.2086199999999999,0.6702698630136986
671,0.0398333333333333,0.5196,0.2689018181818182,0.4682263157894737,0.43288,0.2461808219178082,0.072975,0.2171799999999999,0.6030369863013699
672,0.0239,0.4584499999999999,0.2558890909090909,0.570457894736842,0.5976999999999999,0.3101890410958904,0.0891204545454545,0.30346,0.5567150684931507
673,0.0276666666666666,0.44715,0.2942636363636363,0.7290947368421052,0.8078799999999999,0.3525123287671233,0.1017545454545454,0.34976,0.5208410958904109
674,0.0334,0.5098411764705882,0.4219090909090909,0.8961631578947369,0.92988,0.4013849315068493,0.1183257575757575,0.41288,0.484358904109589
675,0.0402,0.58815,0.5758181818181818,0.9785105263157896,0.99124,0.4677424657534247,0.1462954545454545,0.45732,0.4363643835616438
676,0.0387666666666666,0.6691676470588235,0.7197381818181818,0.9936263157894738,0.99968,0.5324849315068493,0.1690007575757575,0.49042,0.4021986301369862
677,0.0255999999999999,0.7345205882352941,0.8374436363636363,0.9966894736842106,0.99852,0.5565904109589042,0.1857696969696969,0.5296000000000001,0.3746671232876712
678,0.0183333333333333,0.7557588235294117,0.8717945454545455,0.9929052631578948,0.997,0.5995698630136986,0.1894469696969697,0.57002,0.3721356164383562
679,0.0149666666666666,0.7178529411764706,0.8150072727272728,0.9953052631578948,0.99518,0.6938342465753425,0.2054477272727272,0.6427400000000001,0.393486301369863
680,0.0143,0.6484941176470588,0.7444672727272728,0.993257894736842,0.99538,0.8261986301369864,0.2573068181818181,0.7057399999999999,0.4221684931506849
681,0.0166666666666666,0.5784529411764706,0.7047636363636364,0.9875736842105264,0.99406,0.8460726027397261,0.3433007575757575,0.7359600000000001,0.4651383561643836
682,0.0233666666666666,0.5461529411764705,0.6991381818181818,0.9834473684210528,0.9851,0.7922328767123288,0.4112689393939394,0.73546,0.5179041095890411
683,0.0405,0.4789676470588235,0.7371363636363636,0.9543315789473684,0.92958,0.7466479452054794,0.4465272727272727,0.65284,0.5550794520547946
684,0.0176,0.5268235294117647,0.7418945454545455,0.9514842105263156,0.8210000000000001,0.6903328767123288,0.4540242424242424,0.6857599999999999,0.6113397260273973
685,0.0068,0.5568088235294117,0.7403709090909091,0.9327842105263158,0.6706,0.6212328767123287,0.4689878787878788,0.74886,0.6599616438356164
686,0.0072333333333333,0.5632058823529412,0.7493127272727274,0.9066210526315788,0.5648,0.5280054794520548,0.4736507575757576,0.79692,0.7005424657534247
687,0.0182333333333333,0.5209676470588236,0.7146454545454546,0.8481736842105264,0.55282,0.4111643835616438,0.4490984848484848,0.83298,0.7046520547945205
688,0.0317,0.4448235294117647,0.6267163636363636,0.8123263157894737,0.5993999999999999,0.2982136986301369,0.4024810606060606,0.8486800000000001,0.7220616438356164
689,0.0334333333333333,0.3607794117647059,0.4987563636363636,0.7662315789473685,0.52098,0.2127465753424657,0.3460477272727272,0.85922,0.7337958904109589
690,0.0368333333333333,0.3104735294117647,0.3929836363636363,0.7740368421052631,0.5102399999999999,0.1516356164383561,0.281430303030303,0.8779399999999999,0.7356438356164383
691,0.0329,0.2520882352941176,0.2998345454545454,0.8440842105263159,0.54982,0.1111068493150684,0.2226189393939394,0.91552,0.7461575342465754
692,0.0582333333333333,0.2048588235294117,0.2199290909090909,0.8842894736842105,0.57232,0.1068890410958904,0.1875795454545454,0.93232,0.7600178082191781
693,0.0859333333333333,0.1737911764705882,0.155770909090909,0.888942105263158,0.6526,0.1106424657534246,0.1758613636363636,0.93386,0.7674849315068494
694,0.0992,0.1534,0.1194054545454545,0.8855368421052631,0.73996,0.122186301369863,0.1914045454545454,0.90818,0.7664808219178082
695,0.1056333333333333,0.1740411764705882,0.1180381818181818,0.7613684210526316,0.51022,0.1068739726027397,0.1467522727272727,0.76644,0.7516287671232877
696,0.1092333333333333,0.1581029411764705,0.1109,0.7899842105263158,0.60164,0.1742164383561643,0.1808075757575757,0.72816,0.7565958904109589
697,0.0852,0.1533147058823529,0.1069545454545454,0.8245052631578947,0.7871400000000001,0.279031506849315,0.2286719696969696,0.63674,0.7669479452054795
698,0.1335333333333333,0.1661117647058823,0.110810909090909,0.8477894736842105,0.83674,0.4132205479452054,0.2877090909090909,0.55806,0.772686301369863
699,0.1653666666666666,0.1679617647058823,0.1269581818181818,0.8699842105263159,0.89856,0.5928958904109589,0.3393651515151515,0.5636599999999999,0.7824369863013698
700,0.2520666666666666,0.1659823529411764,0.15002,0.893057894736842,0.9281,0.699154794520548,0.3731265151515151,0.56372,0.7791520547945205
701,0.2786,0.1611264705882353,0.1670454545454545,0.8891736842105263,0.93058,0.7022205479452054,0.3940840909090909,0.56334,0.762817808219178
702,0.2135,0.1645588235294117,0.1775727272727272,0.8937210526315789,0.93384,0.7083643835616438,0.4161598484848484,0.5912200000000001,0.7317205479452055
703,0.1571666666666666,0.1600470588235294,0.1661236363636363,0.8833736842105262,0.93538,0.7436589041095891,0.4368992424242424,0.56838,0.7236054794520548
704,0.1276,0.14895,0.1503090909090909,0.8516105263157894,0.96464,0.7864068493150684,0.4570825757575757,0.52638,0.7154780821917809
705,0.1022666666666666,0.1158,0.1360563636363636,0.8212842105263158,0.973,0.8100917808219178,0.4812340909090909,0.4723799999999999,0.6927164383561644
706,0.0697333333333333,0.0904088235294117,0.1238963636363636,0.7856631578947368,0.98912,0.7983493150684932,0.4856719696969697,0.4589999999999999,0.6286739726027397
707,0.0527666666666666,0.0368529411764705,0.0944090909090909,0.8258105263157894,0.98538,0.7712931506849315,0.3911333333333333,0.36206,0.5702931506849315
708,0.0214666666666666,0.0377764705882352,0.1139290909090909,0.8065473684210527,0.99216,0.7063698630136986,0.3999583333333333,0.3734,0.5827246575342465
709,0.0064666666666666,0.0549823529411764,0.1236945454545454,0.775878947368421,0.98318,0.6488438356164383,0.4298984848484848,0.35366,0.6062671232876712
710,0.0296,0.100235294117647,0.1442145454545454,0.8125368421052631,0.97622,0.5967465753424658,0.4462318181818182,0.2871399999999999,0.6509027397260274
711,0.0691333333333333,0.1664735294117647,0.1840763636363636,0.8594789473684211,0.94718,0.5263164383561644,0.4444340909090909,0.20542,0.6729164383561644
712,0.0849666666666666,0.2458617647058823,0.2333054545454545,0.8905368421052632,0.89916,0.4638095890410958,0.4232977272727273,0.13286,0.6698739726027397
713,0.0773666666666666,0.2993529411764706,0.2674709090909091,0.8991368421052632,0.90696,0.3721917808219178,0.3980227272727273,0.08076,0.654741095890411
714,0.0581,0.3294058823529411,0.2959290909090909,0.8909842105263157,0.92956,0.3092849315068493,0.3415704545454545,0.06898,0.6295397260273973
715,0.0420333333333333,0.306035294117647,0.29426,0.9009578947368422,0.90386,0.244558904109589,0.274380303030303,0.09358,0.5929109589041096
716,0.0421,0.3005529411764706,0.2901745454545454,0.9235473684210526,0.8729800000000001,0.1998383561643835,0.2241954545454545,0.14096,0.5601534246575343
717,0.0479666666666666,0.330114705882353,0.3221545454545454,0.9188421052631578,0.8501,0.1474027397260274,0.193435606060606,0.17142,0.5478739726027397
718,0.0809666666666666,0.3811205882352941,0.3595763636363637,0.9103684210526316,0.74398,0.0966273972602739,0.1962128787878787,0.18144,0.5574219178082191
719,0.0893666666666666,0.4293529411764706,0.4362727272727273,0.7900368421052631,0.40568,0.0486424657534246,0.1999242424242424,0.10958,0.5351123287671233
720,0.1097,0.3966147058823529,0.4719672727272727,0.7920684210526316,0.28898,0.0457356164383561,0.2512515151515151,0.10444,0.5840657534246575
721,0.0958666666666666,0.4247617647058823,0.5521963636363636,0.7516368421052632,0.20976,0.0500027397260273,0.3151969696969697,0.14056,0.6136972602739726
722,0.0546,0.5161,0.6002509090909091,0.6314684210526316,0.14352,0.0893,0.378019696969697,0.2141799999999999,0.6317767123287672
723,0.0301333333333333,0.61065,0.6556054545454546,0.4975315789473685,0.0925999999999999,0.1570232876712329,0.437425,0.2752,0.6753945205479452
724,0.0351666666666666,0.6186205882352942,0.7214690909090908,0.4242578947368421,0.09484,0.2517671232876712,0.4846484848484848,0.2963,0.7061246575342466
725,0.0629333333333333,0.594314705882353,0.7405018181818183,0.313521052631579,0.14478,0.3675479452054794,0.495830303030303,0.3355599999999999,0.6985369863013698
726,0.0804333333333333,0.5454794117647058,0.7198763636363636,0.2219,0.20284,0.4736178082191781,0.4902477272727272,0.38984,0.6920438356164383
727,0.0379666666666666,0.5711882352941177,0.6915800000000001,0.1648684210526315,0.23952,0.5438972602739727,0.4697977272727273,0.40488,0.6993438356164384
728,0.0235333333333333,0.5798735294117647,0.6090709090909091,0.1224315789473684,0.29998,0.5913739726027397,0.4487575757575757,0.43868,0.7018904109589041
729,0.1216666666666666,0.5672,0.5178472727272727,0.0988157894736842,0.40686,0.6162890410958904,0.4209272727272727,0.44008,0.6967205479452054
730,0.1435333333333333,0.5126676470588236,0.4380563636363636,0.1048105263157894,0.59738,0.6323068493150685,0.4052507575757575,0.39686,0.6867123287671233
731,0.0495333333333333,0.4414882352941176,0.2610654545454545,0.0988,0.70296,0.6736726027397261,0.3746742424242424,0.3424,0.7035164383561644
732,0.0406333333333333,0.4083235294117647,0.2823909090909091,0.1604263157894736,0.79146,0.6740904109589041,0.4031030303030303,0.3211,0.702386301369863
733,0.0065999999999999,0.3889294117647058,0.2784927272727273,0.2603684210526316,0.80808,0.6663917808219177,0.3947765151515152,0.26116,0.7002876712328767
734,0.0,0.3524735294117647,0.2688472727272727,0.3474684210526315,0.71468,0.6586671232876713,0.3967901515151515,0.22534,0.7095424657534246
735,0.0,0.2920764705882352,0.2802363636363636,0.424278947368421,0.59098,0.6472109589041096,0.3983363636363636,0.2333,0.6936835616438356
736,0.0,0.2434676470588235,0.2681563636363636,0.5174684210526316,0.4923,0.6189931506849315,0.3666560606060606,0.2739,0.670958904109589
737,0.0,0.1970764705882353,0.2521272727272727,0.5923894736842105,0.5225,0.6031575342465753,0.3358363636363636,0.32672,0.6484876712328767
738,0.0,0.1495794117647058,0.2334363636363636,0.6513736842105263,0.56832,0.5858575342465754,0.2818689393939393,0.34708,0.6341739726027397
739,0.0,0.1277764705882353,0.2195327272727272,0.6906736842105263,0.61452,0.5817917808219177,0.2152939393939394,0.33646,0.6323602739726027
740,0.0,0.1256999999999999,0.2014381818181818,0.7085842105263158,0.65642,0.6053958904109589,0.1701848484848485,0.35478,0.6240698630136986
741,0.0,0.1255705882352941,0.2120927272727273,0.7187947368421053,0.71728,0.6463726027397261,0.1490522727272727,0.3973399999999999,0.6219260273972602
742,0.0153999999999999,0.1184970588235294,0.2378527272727272,0.7476894736842105,0.82528,0.7040397260273973,0.1493113636363636,0.40598,0.5845109589041095
743,0.0259,0.1083823529411764,0.2557218181818181,0.6843210526315789,0.61226,0.6705,0.1292492424242424,0.34342,0.4792876712328767
744,0.0631999999999999,0.1371411764705882,0.3608981818181818,0.7010736842105263,0.78698,0.7739698630136986,0.1457598484848485,0.38158,0.4491123287671233
745,0.2079333333333333,0.207235294117647,0.4073072727272727,0.6971263157894737,0.82584,0.8174328767123288,0.1563075757575757,0.38404,0.4110657534246575
746,0.1575,0.2701441176470588,0.4515072727272727,0.6976631578947368,0.83856,0.8373904109589041,0.1881045454545454,0.38602,0.3858109589041096
747,0.4922333333333333,0.3106823529411764,0.4699254545454545,0.6912526315789473,0.88318,0.8412232876712329,0.2291507575757576,0.45796,0.371327397260274
748,0.6570333333333334,0.3108882352941176,0.4546418181818181,0.6877263157894737,0.9208,0.8458835616438356,0.272355303030303,0.5034799999999999,0.347086301369863
749,0.6632333333333333,0.2946735294117647,0.43658,0.6765157894736842,0.9486,0.8461794520547945,0.3173409090909091,0.53904,0.3244397260273973
750,0.6666666666666666,0.2331235294117647,0.4148709090909091,0.6837631578947369,0.95902,0.8371301369863013,0.3301530303030303,0.5349600000000001,0.3041109589041095
751,0.6718999999999999,0.1961588235294117,0.387450909090909,0.7044947368421053,0.95478,0.8338958904109589,0.3204234848484849,0.57668,0.2971849315068493
752,0.6688666666666666,0.2042,0.3666418181818182,0.7425473684210526,0.9484,0.8335013698630137,0.2940174242424242,0.6070800000000001,0.2854863013698629
753,0.6728333333333333,0.1982382352941176,0.3541563636363636,0.7673,0.92772,0.8372383561643836,0.2656242424242424,0.4306,0.2750876712328767
754,0.5976666666666667,0.1685941176470588,0.37222,0.802678947368421,0.92328,0.8316794520547945,0.2384765151515151,0.37002,0.2688095890410959
755,0.3360666666666667,0.1528588235294117,0.3342981818181817,0.7742684210526316,0.92468,0.8277041095890411,0.217955303030303,0.34136,0.2735041095890411
756,0.1692333333333333,0.2406941176470588,0.4781672727272727,0.7933894736842105,0.94772,0.8235616438356164,0.2185507575757576,0.4062,0.2878342465753424
757,0.1818666666666666,0.1875088235294117,0.4865145454545454,0.8050631578947369,0.96074,0.8379191780821919,0.2321734848484848,0.37522,0.2925794520547945
758,0.1426666666666666,0.1350088235294117,0.4682290909090909,0.8151052631578948,0.95926,0.8295315068493151,0.2294787878787878,0.4244799999999999,0.3213643835616438
759,0.1227333333333333,0.1147705882352941,0.4651472727272727,0.820778947368421,0.96516,0.8210342465753424,0.2051909090909091,0.4072999999999999,0.3539068493150685
760,0.0922666666666666,0.1058323529411764,0.4201509090909091,0.8370368421052632,0.97708,0.8052835616438356,0.1738378787878788,0.31822,0.3697383561643835
761,0.0471333333333333,0.1120147058823529,0.3183654545454545,0.8417789473684211,0.9733,0.7782753424657534,0.1605765151515151,0.26842,0.4296972602739726
762,0.0255,0.1250558823529411,0.2234418181818181,0.8325947368421053,0.95224,0.7811410958904109,0.1459174242424242,0.2498,0.5157520547945206
763,0.0255333333333333,0.1145617647058823,0.1523018181818181,0.8215,0.9369,0.7619273972602739,0.1256060606060606,0.2253,0.571209589041096
764,0.0631333333333333,0.0988470588235294,0.1019618181818181,0.8124684210526315,0.9241,0.7400301369863014,0.1230522727272727,0.20488,0.6226780821917808
765,0.0809,0.0734470588235294,0.0866181818181818,0.811,0.93956,0.7117479452054795,0.1233492424242424,0.14722,0.6552246575342466
766,0.0713666666666666,0.0740970588235294,0.0570345454545454,0.8164578947368422,0.94476,0.7029904109589041,0.1303992424242424,0.1030399999999999,0.6864068493150685
767,0.0471,0.1061970588235294,0.0749145454545454,0.7598526315789474,0.63386,0.599976712328767,0.1028022727272727,0.1029599999999999,0.6869397260273973
768,0.0811666666666666,0.1523647058823529,0.0475363636363636,0.7849684210526316,0.71254,0.642754794520548,0.1277598484848484,0.0835399999999999,0.6977794520547945
769,0.0783333333333333,0.1843411764705882,0.0416690909090909,0.8073631578947369,0.79022,0.7133616438356165,0.1290765151515151,0.05368,0.6833890410958904
770,0.1040333333333333,0.2039558823529411,0.04668,0.813478947368421,0.8247199999999999,0.7276082191780822,0.1381075757575757,0.02886,0.6548835616438357
771,0.1548666666666666,0.2576264705882353,0.0637781818181818,0.795778947368421,0.7689600000000001,0.7269520547945206,0.1656636363636363,0.00614,0.6080575342465753
772,0.138,0.3076529411764706,0.0717036363636363,0.7636631578947369,0.63698,0.7167260273972602,0.1864212121212121,0.0,0.5557849315068493
773,0.1309666666666666,0.2910117647058823,0.0680254545454545,0.7312368421052632,0.4987,0.6843356164383562,0.2050325757575757,0.0,0.537376712328767
774,0.1414666666666666,0.2479764705882353,0.0644818181818181,0.7038894736842106,0.39036,0.6241643835616438,0.2272712121212121,0.0,0.5436424657534247
775,0.1327666666666666,0.1692823529411764,0.0445654545454545,0.6383947368421052,0.32992,0.5710534246575343,0.2488545454545454,0.00848,0.5883739726027398
776,0.1130666666666666,0.0950617647058823,0.0230781818181818,0.5668157894736843,0.31732,0.5510602739726028,0.277444696969697,0.0247599999999999,0.623404109589041
777,0.1074333333333333,0.0393970588235294,0.0059418181818181,0.4845368421052632,0.2791,0.5551972602739726,0.2744628787878788,0.0419,0.6450479452054795
778,0.1102666666666666,0.0147088235294117,0.0007545454545454,0.4128631578947369,0.24596,0.5692328767123288,0.262775,0.0602199999999999,0.6492452054794521
779,0.0663333333333333,0.0121617647058823,0.022050909090909,0.3183263157894737,0.1976399999999999,0.4431356164383562,0.2136287878787879,0.08966,0.628527397260274
780,0.043,0.0276029411764705,0.011750909090909,0.2741157894736842,0.11978,0.4878520547945205,0.2096242424242424,0.0668,0.5868342465753424
781,0.0279666666666666,0.0273558823529411,0.0040163636363636,0.2580894736842105,0.06938,0.548058904109589,0.2005681818181818,0.07608,0.5169260273972602
782,0.0170666666666666,0.0161058823529411,0.0035963636363636,0.2331526315789473,0.0641,0.5608958904109589,0.1773416666666666,0.0696,0.4951068493150685
783,0.0189333333333333,0.0170205882352941,0.0121854545454545,0.1892052631578947,0.08624,0.5507958904109589,0.1581545454545454,0.07306,0.4988739726027397
784,0.0212333333333333,0.0508529411764705,0.0383018181818181,0.1785473684210526,0.09962,0.5485301369863014,0.1603939393939394,0.09088,0.4806972602739726
785,0.0101333333333333,0.1035382352941176,0.068530909090909,0.1838315789473684,0.10788,0.5525945205479452,0.1479916666666666,0.14648,0.4373712328767123
786,0.0056333333333333,0.1569735294117647,0.101470909090909,0.2299,0.11678,0.5959630136986301,0.1098696969696969,0.2150999999999999,0.3973438356164384
787,0.0078999999999999,0.2036117647058823,0.1228327272727272,0.3041263157894736,0.1203,0.5784342465753424,0.0823507575757575,0.21134,0.3696123287671233
788,0.0086333333333333,0.2524764705882353,0.1471181818181818,0.3850684210526315,0.12404,0.4916643835616438,0.0699962121212121,0.20812,0.3592493150684931
789,0.0,0.3115235294117647,0.1858654545454545,0.4921578947368421,0.1109199999999999,0.406917808219178,0.0705871212121212,0.1965199999999999,0.3559342465753424
790,0.0,0.3977529411764706,0.2502745454545454,0.6185157894736841,0.10504,0.362045205479452,0.0859992424242424,0.19208,0.3493931506849315
791,0.0,0.2218764705882352,0.3151563636363636,0.6819157894736843,0.1349,0.2632821917808219,0.0599719696969697,0.21586,0.3594410958904109
792,0.0,0.3706147058823529,0.3940527272727272,0.709578947368421,0.26826,0.2859890410958904,0.071955303030303,0.20064,0.3800520547945205
793,0.0,0.4385294117647059,0.5195709090909091,0.7350105263157894,0.38994,0.3867109589041096,0.0879818181818181,0.2235599999999999,0.403631506849315
794,0.0001999999999999,0.46665,0.6004163636363636,0.7346789473684211,0.49854,0.526072602739726,0.1009121212121212,0.32888,0.3914164383561643
795,0.0091333333333333,0.522170588235294,0.6514945454545454,0.7468894736842104,0.61514,0.5660082191780822,0.1189151515151515,0.3912,0.4012904109589041
796,0.0363666666666666,0.577620588235294,0.6935,0.7595526315789474,0.6945,0.5924383561643836,0.1473295454545454,0.39758,0.4337301369863013
797,0.0418333333333333,0.6419411764705882,0.7510345454545454,0.792721052631579,0.79018,0.6401821917808219,0.2069265151515151,0.39364,0.4256698630136986
798,0.0322666666666666,0.6679323529411765,0.7560909090909091,0.8316842105263158,0.8489000000000001,0.7027602739726027,0.2860674242424242,0.4207599999999999,0.417641095890411
799,0.0235666666666666,0.7091617647058823,0.7546945454545455,0.8583210526315789,0.84576,0.7518986301369862,0.3669962121212121,0.4775,0.3837506849315068
800,0.0107666666666666,0.7064441176470588,0.7173127272727272,0.8686473684210526,0.8114800000000001,0.8001136986301369,0.453219696969697,0.54012,0.3851972602739726
801,0.0,0.7253470588235293,0.7246218181818181,0.8587,0.74134,0.8455808219178083,0.519694696969697,0.56288,0.372545205479452
802,0.0,0.7883323529411764,0.7024218181818183,0.8499473684210527,0.7115199999999999,0.8708917808219178,0.5723371212121212,0.5739799999999999,0.3944397260273972
803,0.0146666666666666,0.7379794117647059,0.7302381818181818,0.8317684210526316,0.6869,0.8252424657534246,0.6074075757575758,0.56548,0.4329356164383561
804,0.0075333333333333,0.7464617647058823,0.8317909090909091,0.8279210526315789,0.6769999999999999,0.8050849315068493,0.6302401515151514,0.54048,0.457217808219178
805,0.0,0.6532117647058824,0.8418945454545455,0.8102315789473684,0.58906,0.7654602739726027,0.6777598484848485,0.5605,0.4774068493150685
806,0.0,0.5304970588235294,0.8332818181818182,0.7741263157894738,0.52432,0.7304917808219178,0.7064439393939395,0.545,0.4829602739726027
807,0.0,0.4313588235294117,0.7793127272727273,0.7235578947368421,0.48378,0.6961178082191781,0.7083984848484849,0.52006,0.4744232876712329
808,0.0,0.3751529411764706,0.6919018181818182,0.6853789473684211,0.42988,0.6351726027397261,0.6977492424242424,0.50486,0.458645205479452
809,0.0013666666666666,0.4153882352941176,0.6289727272727272,0.6363842105263158,0.4104,0.5378205479452055,0.6691386363636364,0.4527,0.4397205479452055
810,0.0140333333333333,0.5050323529411764,0.5943254545454545,0.5867315789473684,0.36932,0.4314917808219178,0.6401689393939395,0.36476,0.4380356164383562
811,0.0195,0.5926676470588236,0.5367381818181819,0.5376526315789474,0.30222,0.3437342465753424,0.5944575757575757,0.29476,0.4359328767123288
812,0.0278,0.66805,0.5339945454545454,0.4785315789473684,0.27138,0.2607424657534246,0.5661757575757577,0.22522,0.4348671232876712
813,0.0636,0.7353588235294117,0.5894909090909091,0.4315105263157895,0.27608,0.1971561643835616,0.5470810606060605,0.2334999999999999,0.425231506849315
814,0.0506,0.7190764705882353,0.6295200000000001,0.4171736842105263,0.23204,0.1538,0.5378128787878788,0.21684,0.4065342465753425
815,0.0068333333333333,0.5930558823529413,0.4350018181818182,0.3786368421052631,0.2451,0.1084780821917808,0.5024674242424242,0.18284,0.3854506849315068
816,0.0,0.4948411764705882,0.5053036363636363,0.3925473684210526,0.14748,0.0754684931506849,0.538025,0.1389,0.4042698630136986
817,0.0,0.459285294117647,0.5415727272727273,0.402778947368421,0.06764,0.0621767123287671,0.5934893939393939,0.15464,0.4260561643835616
818,0.0042333333333333,0.4934441176470588,0.5545490909090909,0.4217105263157894,0.04006,0.0602054794520547,0.6525848484848484,0.1815399999999999,0.4290657534246575
819,0.0153999999999999,0.5969941176470588,0.6093327272727272,0.4118842105263158,0.05766,0.0688438356164383,0.6815674242424242,0.21528,0.4257082191780821
820,0.0126,0.7019705882352941,0.5916163636363636,0.4268315789473684,0.1135799999999999,0.0743780821917808,0.6701204545454545,0.24338,0.4221397260273972
821,0.0049333333333333,0.7790470588235294,0.592810909090909,0.4854894736842105,0.13024,0.0772301369863013,0.6788454545454545,0.2472599999999999,0.4224780821917808
822,0.0027333333333333,0.7790205882352941,0.6436309090909091,0.4820947368421053,0.12982,0.0760493150684931,0.6806439393939394,0.2327999999999999,0.4344328767123288
823,0.0156333333333333,0.7669970588235294,0.6432218181818182,0.4692578947368421,0.18924,0.068731506849315,0.673835606060606,0.1967199999999999,0.4483999999999999
824,0.0289999999999999,0.7534823529411765,0.6144109090909091,0.526157894736842,0.301,0.0640767123287671,0.6860712121212121,0.1513399999999999,0.4588808219178082
825,0.0261666666666666,0.7279558823529412,0.56516,0.6145947368421053,0.38864,0.0645794520547945,0.6903507575757576,0.12764,0.4722369863013699
826,0.0123666666666666,0.7340558823529412,0.5117036363636364,0.6805631578947369,0.47008,0.0735958904109589,0.6987636363636364,0.12104,0.4894780821917808
827,0.0117333333333333,0.5218676470588236,0.3377290909090908,0.702978947368421,0.43438,0.1086972602739726,0.5331795454545455,0.1597599999999999,0.5153986301369863
828,0.0084666666666666,0.4783735294117647,0.4219,0.6634789473684211,0.4346199999999999,0.1009972602739726,0.5148272727272727,0.17616,0.5356410958904109
829,0.005,0.358035294117647,0.4699709090909091,0.6714947368421053,0.37872,0.100513698630137,0.5159136363636364,0.19474,0.5521547945205479
830,0.0004333333333333,0.3107617647058823,0.4166309090909091,0.6518947368421052,0.29894,0.1023273972602739,0.5149946969696969,0.23306,0.5447684931506849
831,0.0,0.2886264705882353,0.4067745454545454,0.6054473684210526,0.20186,0.0788479452054794,0.5184393939393939,0.29558,0.5410219178082192
832,0.0062,0.22505,0.41716,0.5541736842105263,0.18266,0.0658657534246575,0.491330303030303,0.35272,0.5536712328767123
833,0.0163,0.2010823529411765,0.3731018181818182,0.523478947368421,0.1493199999999999,0.0648109589041096,0.4682174242424242,0.35968,0.5666301369863014
834,0.0242666666666666,0.2469,0.2526709090909091,0.5063526315789474,0.13858,0.0669520547945205,0.436125,0.33738,0.580827397260274
835,0.0218,0.2890382352941176,0.1529036363636363,0.4904473684210526,0.1178799999999999,0.0881602739726027,0.3932795454545454,0.29474,0.5939095890410959
836,0.0170333333333333,0.339435294117647,0.1103345454545454,0.3840368421052631,0.0913799999999999,0.1215410958904109,0.3235151515151515,0.22058,0.6141767123287671
837,0.0104333333333333,0.3985441176470588,0.0869327272727272,0.3066315789473684,0.08218,0.1536876712328767,0.2466583333333333,0.19986,0.6364931506849315
838,0.0,0.4377029411764706,0.0846218181818181,0.2689999999999999,0.08816,0.2126931506849315,0.2197681818181818,0.1958,0.6479986301369863
839,0.0,0.5821764705882353,0.0250581818181818,0.2222736842105263,0.05108,0.1558616438356164,0.1964742424242424,0.2087,0.6347013698630136
840,0.0,0.5741205882352941,0.0232018181818181,0.2426315789473684,0.05168,0.2454136986301369,0.2046409090909091,0.19034,0.669841095890411
841,0.0,0.6107264705882354,0.0364472727272727,0.2390052631578947,0.0764799999999999,0.3535246575342466,0.1901878787878788,0.21828,0.6995520547945205
842,0.0,0.7028058823529412,0.06006,0.2772842105263158,0.14206,0.414331506849315,0.1705825757575757,0.23822,0.715386301369863
843,0.0,0.74195,0.0691927272727272,0.3305684210526315,0.24316,0.4565657534246576,0.1638030303030303,0.2831599999999999,0.7154164383561644
844,0.0,0.742785294117647,0.0777927272727272,0.3662947368421053,0.2778,0.4987493150684932,0.1702946969696969,0.3069199999999999,0.7090027397260273
845,0.0,0.7355970588235294,0.0988072727272727,0.3476315789473684,0.28702,0.4975739726027396,0.1860742424242424,0.30862,0.6781643835616439
846,0.0,0.7866470588235294,0.1481109090909091,0.3485473684210526,0.36088,0.4790260273972602,0.1920780303030303,0.30098,0.6642506849315069
847,0.0011666666666666,0.8292823529411765,0.2152799999999999,0.3380157894736842,0.37584,0.4577465753424657,0.2087757575757575,0.28662,0.6497150684931507
848,0.0,0.9000764705882353,0.2947436363636363,0.3431421052631579,0.34718,0.4360835616438356,0.2475878787878788,0.26546,0.6603643835616438
849,0.0,0.9489470588235296,0.37568,0.3364736842105263,0.28402,0.410641095890411,0.2939848484848484,0.24328,0.6716219178082191
850,0.0,0.9713882352941176,0.4783218181818182,0.3384157894736842,0.2448999999999999,0.3987876712328767,0.3260613636363637,0.23788,0.679576712328767
851,0.0100666666666666,0.9832147058823528,0.5701272727272727,0.4345631578947369,0.32188,0.4029424657534246,0.2847037878787878,0.23178,0.6725808219178082
852,0.0,0.9626323529411766,0.6073836363636363,0.4093578947368421,0.2364,0.4187219178082192,0.2714681818181818,0.23576,0.6794301369863014
853,0.0,0.9355117647058824,0.618,0.3431421052631579,0.1713,0.4270342465753425,0.2671015151515151,0.2231399999999999,0.6740602739726028
854,0.0,0.9443441176470588,0.6084036363636364,0.3233947368421052,0.16812,0.4064219178082192,0.2462280303030302,0.18102,0.6348698630136986
