Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
794,0,0.832,0.051,0,0,0.412,0.597,0.909,0.354,0.069,0.924,0.051,0,0.067,0.697,0,0.245,0.684,0.686,0.909,0.639,0.274,0.051,0,0.067,0.791,0.791,0.791,0.222,0.606,0.19824,0.069,0.245,0.832,0,0,0,0.686,0.9586,0.83789454705365
795,0,0.816,0.037,0,0,0.351,0.587,0.896,0.327,0.025,0.92,0.037,0,0.069,0.587,0,0.224,0.67,0.676,0.896,0.654,0.265,0.037,0,0.069,0.763,0.763,0.763,0.2,0.639,0.19607999999999998,0.025,0.224,0.816,0,0,0,0.676,0.9638,0.8262941952506596
796,0,0.804,0.028,0,0,0.317,0.584,0.879,0.297,0.013,0.902,0.028,0,0.091,0.506,0,0.2,0.619,0.641,0.879,0.671,0.22,0.028,0,0.091,0.748,0.748,0.748,0.161,0.674,0.19397999999999999,0.013,0.2,0.804,0,0,0,0.641,0.9457,0.8290980650835532
797,0,0.782,0.027,0,0,0.291,0.571,0.851,0.271,0.017,0.868,0.027,0,0.126,0.442,0,0.171,0.555,0.599,0.851,0.693,0.187,0.027,0,0.126,0.737,0.737,0.737,0.117,0.697,0.18388,0.017,0.171,0.782,0,0,0,0.599,0.9297,0.8264750219876869
798,0,0.742,0.035,0,0,0.279,0.566,0.827,0.262,0.05,0.823,0.035,0,0.154,0.393,0,0.148,0.506,0.581,0.827,0.695,0.162,0.035,0,0.154,0.726,0.726,0.726,0.071,0.717,0.17328,0.05,0.148,0.742,0,0,0,0.581,0.9167,0.829187598944591
799,0,0.682,0.123,0,0,0.286,0.575,0.805,0.262,0.124,0.758,0.123,0,0.149,0.379,0,0.126,0.429,0.564,0.805,0.64,0.134,0.123,0,0.149,0.687,0.687,0.687,0.034,0.729,0.16934,0.124,0.126,0.682,0,0,0,0.564,0.8947,0.8331802990325418
800,0,0.644,0.313,0,0,0.319,0.595,0.792,0.25,0.23,0.698,0.313,0,0.166,0.37,0,0.109,0.333,0.516,0.792,0.547,0.113,0.313,0,0.166,0.625,0.625,0.625,0.023,0.756,0.1601,0.23,0.109,0.644,0,0,0,0.516,0.8354,0.85882981530343
801,0,0.623,0.51,0,0,0.342,0.617,0.781,0.211,0.343,0.621,0.51,0,0.175,0.397,0,0.101,0.255,0.479,0.781,0.524,0.113,0.51,0,0.175,0.518,0.518,0.518,0.03,0.796,0.1574,0.343,0.101,0.623,0,0,0,0.479,0.7513,0.8774389621811786
802,0,0.636,0.656,0,0,0.405,0.663,0.779,0.179,0.449,0.55,0.656,0,0.161,0.462,0,0.106,0.211,0.493,0.779,0.485,0.122,0.656,0,0.161,0.439,0.439,0.439,0.055,0.826,0.1635,0.449,0.106,0.636,0,0,0,0.493,0.7038,0.8816045734388742
803,0,0.73,0.705,0,0,0.45,0.671,0.783,0.173,0.522,0.472,0.705,0,0.159,0.533,0,0.131,0.196,0.549,0.783,0.367,0.136,0.705,0,0.159,0.379,0.379,0.379,0.117,0.834,0.16899999999999998,0.522,0.131,0.73,0,0,0,0.549,0.7115,0.8842948109058928
804,0,0.785,0.691,0,0,0.476,0.67,0.804,0.165,0.551,0.405,0.691,0,0.191,0.612,0,0.171,0.193,0.581,0.804,0.285,0.137,0.691,0,0.191,0.35,0.35,0.35,0.213,0.84,0.1793,0.551,0.171,0.785,0,0,0,0.581,0.7092,0.8869568161829376
805,0,0.787,0.657,0,0,0.501,0.671,0.838,0.17,0.533,0.341,0.657,0,0.264,0.687,0,0.224,0.193,0.591,0.838,0.243,0.118,0.657,0,0.264,0.342,0.342,0.342,0.324,0.841,0.18402000000000002,0.533,0.224,0.787,0,0,0,0.591,0.707,0.8934354441512753
806,0,0.759,0.628,0,0,0.515,0.671,0.865,0.19,0.512,0.293,0.628,0,0.361,0.744,0,0.287,0.204,0.584,0.865,0.231,0.095,0.628,0,0.361,0.366,0.366,0.366,0.449,0.829,0.18018,0.512,0.287,0.759,0,0,0,0.584,0.6614,0.8830546174142481
807,0,0.781,0.621,0,0,0.523,0.664,0.884,0.204,0.554,0.254,0.621,0,0.467,0.799,0,0.356,0.215,0.629,0.884,0.298,0.094,0.621,0,0.467,0.399,0.399,0.399,0.585,0.822,0.16216,0.554,0.356,0.781,0,0,0,0.629,0.742,0.8788118733509235
808,0,0.864,0.631,0,0,0.545,0.684,0.899,0.19,0.656,0.216,0.631,0,0.591,0.85,0,0.449,0.202,0.654,0.899,0.482,0.089,0.631,0,0.591,0.403,0.403,0.403,0.712,0.829,0.14308,0.656,0.449,0.864,0,0,0,0.654,0.7558,0.8831559366754617
809,0,0.907,0.619,0,0,0.581,0.714,0.911,0.16,0.75,0.205,0.619,0,0.67,0.89,0,0.517,0.175,0.63,0.911,0.612,0.08,0.619,0,0.67,0.374,0.374,0.374,0.79,0.861,0.14446,0.75,0.517,0.907,0,0,0,0.63,0.6751,0.8829895338610378
810,0,0.917,0.598,0,0,0.605,0.727,0.932,0.132,0.806,0.233,0.598,0,0.679,0.932,0,0.537,0.152,0.581,0.932,0.634,0.07,0.598,0,0.679,0.319,0.319,0.319,0.826,0.904,0.14798,0.806,0.537,0.917,0,0,0,0.581,0.5544,0.8821181178540017
811,0,0.92,0.584,0,0,0.597,0.723,0.949,0.111,0.847,0.279,0.584,0,0.655,0.96,0,0.513,0.134,0.515,0.949,0.607,0.059,0.584,0,0.655,0.255,0.255,0.255,0.856,0.931,0.14452,0.847,0.513,0.92,0,0,0,0.515,0.4137,0.8800493403693931
812,0,0.936,0.574,0,0,0.587,0.714,0.952,0.099,0.867,0.305,0.574,0,0.69,0.971,0,0.466,0.113,0.433,0.952,0.565,0.048,0.574,0,0.69,0.185,0.185,0.185,0.896,0.949,0.14024,0.867,0.466,0.936,0,0,0,0.433,0.346,0.8784839050131926
813,0,0.9,0.567,0,0,0.584,0.706,0.955,0.093,0.884,0.294,0.567,0,0.681,0.975,0,0.415,0.098,0.358,0.955,0.508,0.038,0.567,0,0.681,0.123,0.123,0.123,0.929,0.961,0.15338000000000002,0.884,0.415,0.9,0,0,0,0.358,0.2311,0.877770800351803
814,0,0.9,0.542,0,0,0.569,0.703,0.966,0.088,0.928,0.32,0.542,0,0.625,0.975,0,0.356,0.106,0.289,0.966,0.44,0.032,0.542,0,0.625,0.076,0.076,0.076,0.939,0.967,0.1769,0.928,0.356,0.9,0,0,0,0.289,0.1721,0.8770129287598945
815,0,0.886,0.507,0,0,0.538,0.707,0.97,0.079,0.934,0.392,0.507,0,0.583,0.97,0,0.295,0.139,0.224,0.97,0.376,0.03,0.507,0,0.583,0.045,0.045,0.045,0.938,0.961,0.1786,0.934,0.295,0.886,0,0,0,0.224,0.1516,0.8832688654353562
816,0,0.905,0.459,0,0,0.501,0.719,0.974,0.068,0.901,0.493,0.459,0,0.543,0.957,0,0.248,0.189,0.164,0.974,0.336,0.027,0.459,0,0.543,0.027,0.027,0.027,0.943,0.956,0.19414,0.901,0.248,0.905,0,0,0,0.164,0.1609,0.8928401055408971
817,0,0.957,0.413,0,0,0.458,0.727,0.981,0.055,0.835,0.581,0.413,0,0.517,0.935,0,0.221,0.236,0.119,0.981,0.305,0.025,0.413,0,0.517,0.022,0.022,0.022,0.952,0.95,0.21495999999999998,0.835,0.221,0.957,0,0,0,0.119,0.1936,0.8912586631486368
818,0,0.975,0.371,0,0,0.403,0.73,0.982,0.041,0.756,0.641,0.371,0,0.512,0.909,0,0.217,0.272,0.089,0.982,0.292,0.025,0.371,0,0.512,0.027,0.027,0.027,0.961,0.95,0.22444000000000003,0.756,0.217,0.975,0,0,0,0.089,0.197,0.8817218117854002
819,0,0.939,0.344,0,0,0.363,0.732,0.982,0.025,0.695,0.678,0.344,0,0.515,0.864,0,0.239,0.305,0.07,0.982,0.274,0.029,0.344,0,0.515,0.04,0.04,0.04,0.968,0.954,0.20953999999999998,0.695,0.239,0.939,0,0,0,0.07,0.1205,0.8685891820580476
820,0,0.824,0.348,0,0,0.333,0.735,0.984,0.014,0.655,0.692,0.348,0,0.52,0.787,0,0.28,0.31,0.056,0.984,0.211,0.034,0.348,0,0.52,0.058,0.058,0.058,0.972,0.95,0.19156,0.655,0.28,0.824,0,0,0,0.056,0.0281,0.8516139841688655
821,0,0.639,0.356,0,0,0.319,0.737,0.985,0.009,0.633,0.684,0.356,0,0.497,0.697,0,0.317,0.299,0.044,0.985,0.186,0.041,0.356,0,0.497,0.078,0.078,0.078,0.976,0.944,0.19214,0.633,0.317,0.639,0,0,0,0.044,0.0007,0.8292333333333334
822,0,0.444,0.357,0,0,0.315,0.738,0.984,0.007,0.579,0.667,0.357,0,0.487,0.641,0,0.326,0.297,0.036,0.984,0.169,0.049,0.357,0,0.487,0.099,0.099,0.099,0.975,0.936,0.1961,0.579,0.326,0.444,0,0,0,0.036,0.0,0.800445998240985
823,0,0.305,0.321,0,0,0.311,0.744,0.983,0.008,0.484,0.662,0.321,0,0.491,0.648,0,0.302,0.284,0.029,0.983,0.136,0.06,0.321,0,0.491,0.114,0.114,0.114,0.968,0.936,0.19662,0.484,0.302,0.305,0,0,0,0.029,0.0,0.7749461741424802
824,0,0.305,0.284,0,0,0.3,0.74,0.979,0.013,0.515,0.684,0.284,0,0.503,0.669,0,0.272,0.264,0.025,0.979,0.075,0.087,0.284,0,0.503,0.115,0.115,0.115,0.965,0.944,0.19146000000000002,0.515,0.272,0.305,0,0,0,0.025,0.0003,0.7522321020228673
825,0,0.341,0.429,0,0,0.298,0.706,0.974,0.014,0.579,0.742,0.429,0,0.486,0.717,0,0.244,0.234,0.018,0.974,0.023,0.121,0.429,0,0.486,0.1,0.1,0.1,0.96,0.952,0.18978,0.579,0.244,0.341,0,0,0,0.018,0.0113,0.7376240985048372
826,0,0.341,0.595,0,0,0.319,0.674,0.962,0.012,0.506,0.781,0.595,0,0.421,0.763,0,0.218,0.192,0.015,0.962,0.008,0.142,0.595,0,0.421,0.064,0.064,0.064,0.958,0.954,0.17772000000000002,0.506,0.218,0.341,0,0,0,0.015,0.2674,0.7248290237467018
827,0,0.351,0.621,0,0,0.354,0.7,0.933,0.011,0.52,0.797,0.621,0,0.347,0.8,0,0.203,0.151,0.011,0.933,0.004,0.159,0.621,0,0.347,0.039,0.039,0.039,0.956,0.954,0.11284000000000001,0.52,0.203,0.351,0,0,0,0.011,0.8595,0.6996145998240986
828,0,0.348,0.67,0,0,0.379,0.688,0.899,0.01,0.654,0.803,0.67,0,0.332,0.8,0,0.191,0.116,0.008,0.899,0.004,0.178,0.67,0,0.332,0.028,0.028,0.028,0.95,0.944,0.08528,0.654,0.191,0.348,0,0,0,0.008,0.9821,0.6773807387862797
829,0,0.309,0.75,0,0,0.402,0.67,0.877,0.01,0.772,0.798,0.75,0,0.364,0.763,0,0.181,0.089,0.004,0.877,0.005,0.199,0.75,0,0.364,0.036,0.036,0.036,0.934,0.925,0.09422,0.772,0.181,0.309,0,0,0,0.004,1.0,0.6736624450307828
830,0,0.3,0.786,0,0,0.427,0.648,0.878,0.014,0.837,0.772,0.786,0,0.422,0.719,0,0.182,0.075,0.008,0.878,0.009,0.244,0.786,0,0.422,0.065,0.065,0.065,0.894,0.897,0.1263,0.837,0.182,0.3,0,0,0,0.008,1.0,0.6801733509234829
831,0,0.303,0.863,0,0,0.457,0.641,0.893,0.018,0.887,0.733,0.863,0,0.433,0.68,0,0.196,0.056,0.02,0.893,0.015,0.304,0.863,0,0.433,0.112,0.112,0.112,0.814,0.878,0.15173999999999999,0.887,0.196,0.303,0,0,0,0.02,1.0,0.6891135444151275
832,0,0.277,0.898,0,0,0.477,0.64,0.91,0.016,0.929,0.743,0.898,0,0.436,0.611,0,0.218,0.041,0.032,0.91,0.023,0.335,0.898,0,0.436,0.169,0.169,0.169,0.721,0.865,0.15266,0.929,0.218,0.277,0,0,0,0.032,1.0,0.6877626209322779
833,0,0.202,0.916,0,0,0.496,0.642,0.925,0.014,0.962,0.779,0.916,0,0.429,0.568,0,0.23,0.032,0.038,0.925,0.039,0.338,0.916,0,0.429,0.218,0.218,0.218,0.658,0.878,0.14062000000000002,0.962,0.23,0.202,0,0,0,0.038,1.0,0.704982145998241
834,0,0.119,0.936,0,0,0.479,0.654,0.934,0.026,0.982,0.818,0.936,0,0.42,0.556,0,0.22,0.027,0.038,0.934,0.064,0.348,0.936,0,0.42,0.231,0.231,0.231,0.651,0.904,0.13928000000000001,0.982,0.22,0.119,0,0,0,0.038,1.0,0.7244298153034301
835,0,0.072,0.966,0,0,0.446,0.654,0.937,0.053,0.989,0.846,0.966,0,0.412,0.558,0,0.19,0.022,0.033,0.937,0.098,0.356,0.966,0,0.412,0.21,0.21,0.21,0.694,0.928,0.12147999999999999,0.989,0.19,0.072,0,0,0,0.033,1.0,0.7295672823218997
836,0,0.095,0.985,0,0,0.414,0.658,0.932,0.084,0.992,0.864,0.985,0,0.406,0.587,0,0.143,0.022,0.028,0.932,0.125,0.353,0.985,0,0.406,0.176,0.176,0.176,0.698,0.952,0.09268,0.992,0.143,0.095,0,0,0,0.028,1.0,0.7204929639401936
837,0,0.167,0.981,0,0,0.389,0.67,0.923,0.121,0.993,0.871,0.981,0,0.396,0.621,0,0.099,0.028,0.025,0.923,0.129,0.344,0.981,0,0.396,0.143,0.143,0.143,0.69,0.961,0.09492,0.993,0.099,0.167,0,0,0,0.025,1.0,0.7187616534740545
838,0,0.215,0.963,0,0,0.382,0.681,0.914,0.149,0.993,0.867,0.963,0,0.446,0.654,0,0.071,0.054,0.024,0.914,0.113,0.341,0.963,0,0.446,0.114,0.114,0.114,0.722,0.969,0.16236,0.993,0.071,0.215,0,0,0,0.024,1.0,0.7264391380826738
839,0,0.247,0.933,0,0,0.382,0.663,0.912,0.168,0.992,0.871,0.933,0,0.473,0.651,0,0.056,0.08,0.024,0.912,0.084,0.336,0.933,0,0.473,0.094,0.094,0.094,0.761,0.965,0.19563999999999998,0.992,0.056,0.247,0,0,0,0.024,1.0,0.7477182937554969
840,0,0.34,0.856,0,0,0.379,0.635,0.917,0.198,0.99,0.888,0.856,0,0.449,0.619,0,0.056,0.113,0.026,0.917,0.062,0.328,0.856,0,0.449,0.093,0.093,0.093,0.781,0.954,0.18652,0.99,0.056,0.34,0,0,0,0.026,1.0,0.7616445030782761
841,0,0.29,0.767,0,0,0.357,0.575,0.921,0.252,0.989,0.906,0.767,0,0.446,0.584,0,0.065,0.206,0.029,0.921,0.055,0.327,0.767,0,0.446,0.11,0.11,0.11,0.799,0.945,0.18631999999999999,0.989,0.065,0.29,0,0,0,0.029,1.0,0.7813416886543535
842,0,0.13,0.662,0,0,0.361,0.527,0.928,0.332,0.99,0.91,0.662,0,0.493,0.578,0,0.074,0.304,0.035,0.928,0.055,0.33,0.662,0,0.493,0.148,0.148,0.148,0.808,0.939,0.19652,0.99,0.074,0.13,0,0,0,0.035,1.0,0.8104943711521548
843,0,0.083,0.556,0,0,0.365,0.456,0.923,0.438,0.992,0.912,0.556,0,0.538,0.603,0,0.109,0.349,0.044,0.923,0.056,0.336,0.556,0,0.538,0.211,0.211,0.211,0.797,0.94,0.21280000000000002,0.992,0.109,0.083,0,0,0,0.044,1.0,0.825417854001759
844,0,0.163,0.449,0,0,0.389,0.411,0.904,0.533,0.99,0.92,0.449,0,0.544,0.61,0,0.161,0.392,0.065,0.904,0.055,0.354,0.449,0,0.544,0.266,0.266,0.266,0.781,0.924,0.22359999999999997,0.99,0.161,0.163,0,0,0,0.065,1.0,0.8346423043095866
845,0,0.278,0.37,0,0,0.412,0.415,0.897,0.606,0.982,0.932,0.37,0,0.522,0.588,0,0.229,0.446,0.1,0.897,0.039,0.373,0.37,0,0.522,0.277,0.277,0.277,0.792,0.916,0.24491999999999997,0.982,0.229,0.278,0,0,0,0.1,1.0,0.838173526824978
846,0,0.382,0.337,0,0,0.412,0.398,0.896,0.632,0.975,0.941,0.337,0,0.49,0.549,0,0.341,0.492,0.127,0.896,0.025,0.399,0.337,0,0.49,0.257,0.257,0.257,0.813,0.906,0.2424,0.975,0.341,0.382,0,0,0,0.127,1.0,0.8442591908531222
847,0,0.434,0.292,0,0,0.449,0.399,0.883,0.657,0.979,0.947,0.292,0,0.442,0.52,0,0.456,0.533,0.136,0.883,0.014,0.434,0.292,0,0.442,0.217,0.217,0.217,0.828,0.916,0.21726,0.979,0.456,0.434,0,0,0,0.136,1.0,0.845234652594547
848,0,0.451,0.264,0,0,0.459,0.351,0.86,0.705,0.982,0.952,0.264,0,0.407,0.465,0,0.537,0.591,0.117,0.86,0.002,0.468,0.264,0,0.407,0.153,0.153,0.153,0.815,0.927,0.21674,0.982,0.537,0.451,0,0,0,0.117,0.9922,0.8498600703605981
849,0,0.446,0.244,0,0,0.449,0.289,0.808,0.678,0.98,0.974,0.244,0,0.38,0.412,0,0.566,0.571,0.081,0.808,0.005,0.489,0.244,0,0.38,0.088,0.088,0.088,0.792,0.943,0.25902,0.98,0.566,0.446,0,0,0,0.081,0.9799,0.8499511873350923
850,0,0.444,0.193,0,0,0.444,0.188,0.741,0.669,0.977,0.986,0.193,0,0.344,0.406,0,0.562,0.533,0.057,0.741,0.02,0.504,0.193,0,0.344,0.052,0.052,0.052,0.756,0.949,0.30152,0.977,0.562,0.444,0,0,0,0.057,1.0,0.8482775725593668
851,0,0.446,0.154,0,0,0.425,0.137,0.647,0.662,0.973,0.989,0.154,0,0.274,0.44,0,0.554,0.535,0.049,0.647,0.043,0.524,0.154,0,0.274,0.029,0.029,0.029,0.727,0.939,0.2621,0.973,0.554,0.446,0,0,0,0.049,1.0,0.811161565523307
852,0,0.433,0.132,0,0,0.382,0.084,0.52,0.654,0.974,0.99,0.132,0,0.238,0.499,0,0.521,0.556,0.047,0.52,0.046,0.546,0.132,0,0.238,0.016,0.016,0.016,0.709,0.925,0.23334000000000002,0.974,0.521,0.433,0,0,0,0.047,0.7814,0.7730476693051891
853,0,0.48,0.138,0,0,0.354,0.04,0.416,0.651,0.979,0.99,0.138,0,0.228,0.568,0,0.511,0.569,0.065,0.416,0.046,0.575,0.138,0,0.228,0.011,0.011,0.011,0.705,0.923,0.21111999999999997,0.979,0.511,0.48,0,0,0,0.065,0.4143,0.7287364116094986
854,0,0.564,0.161,0,0,0.352,0.019,0.404,0.66,0.989,0.989,0.161,0,0.216,0.579,0,0.506,0.54,0.1,0.404,0.034,0.616,0.161,0,0.216,0.007,0.007,0.007,0.749,0.914,0.17662,0.989,0.506,0.564,0,0,0,0.1,0.2917,0.6826823218997361
855,0,0.594,0.226,0,0,0.356,0.02,0.473,0.675,0.992,0.987,0.226,0,0.206,0.569,0,0.506,0.538,0.141,0.473,0.023,0.657,0.226,0,0.206,0.006,0.006,0.006,0.828,0.92,0.17674,0.992,0.506,0.594,0,0,0,0.141,0.387,0.6392093227792436
856,0,0.631,0.338,0,0,0.457,0.018,0.538,0.709,0.993,0.986,0.338,0,0.21,0.581,0,0.526,0.509,0.161,0.538,0.017,0.675,0.338,0,0.21,0.006,0.006,0.006,0.909,0.927,0.15984,0.993,0.526,0.631,0,0,0,0.161,0.4896,0.6177666666666667
857,0,0.645,0.459,0,0,0.537,0.027,0.559,0.739,0.992,0.985,0.459,0,0.223,0.591,0,0.555,0.532,0.145,0.559,0.02,0.66,0.459,0,0.223,0.005,0.005,0.005,0.95,0.937,0.17376,0.992,0.555,0.645,0,0,0,0.145,0.5904,0.6389665787159191
858,0,0.649,0.539,0,0,0.546,0.043,0.569,0.753,0.988,0.984,0.539,0,0.25,0.552,0,0.573,0.538,0.119,0.569,0.021,0.626,0.539,0,0.25,0.011,0.011,0.011,0.964,0.935,0.21874,0.988,0.573,0.649,0,0,0,0.119,0.7631,0.6637635883905013
859,0,0.599,0.58,0,0,0.533,0.053,0.579,0.757,0.973,0.985,0.58,0,0.261,0.503,0,0.592,0.501,0.092,0.579,0.03,0.599,0.58,0,0.261,0.033,0.033,0.033,0.965,0.934,0.19278,0.973,0.592,0.599,0,0,0,0.092,0.8702,0.6452619173262972
860,0,0.549,0.603,0,0,0.553,0.081,0.591,0.741,0.94,0.987,0.603,0,0.231,0.634,0,0.623,0.5,0.073,0.591,0.03,0.577,0.603,0,0.231,0.082,0.082,0.082,0.961,0.944,0.15326,0.94,0.623,0.549,0,0,0,0.073,0.8643,0.5940104661389622
861,0,0.542,0.628,0,0,0.571,0.153,0.601,0.712,0.895,0.989,0.628,0,0.214,0.826,0,0.663,0.472,0.064,0.601,0.024,0.552,0.628,0,0.214,0.168,0.168,0.168,0.958,0.925,0.17522,0.895,0.663,0.542,0,0,0,0.064,0.9113,0.5864284960422164
862,0,0.526,0.658,0,0,0.556,0.261,0.615,0.698,0.851,0.991,0.658,0,0.205,0.891,0,0.701,0.412,0.049,0.615,0.025,0.514,0.658,0,0.205,0.296,0.296,0.296,0.957,0.883,0.18841999999999998,0.851,0.701,0.526,0,0,0,0.049,0.9977,0.6114272647317502
863,0,0.503,0.691,0,0,0.506,0.363,0.626,0.693,0.827,0.992,0.691,0,0.193,0.852,0,0.719,0.335,0.029,0.626,0.031,0.477,0.691,0,0.193,0.44,0.44,0.44,0.958,0.826,0.15122,0.827,0.719,0.503,0,0,0,0.029,0.9982,0.6606365875109939
864,0,0.504,0.708,0,0,0.442,0.452,0.617,0.678,0.821,0.991,0.708,0,0.174,0.799,0,0.72,0.272,0.022,0.617,0.036,0.453,0.708,0,0.174,0.571,0.571,0.571,0.96,0.76,0.15943999999999997,0.821,0.72,0.504,0,0,0,0.022,0.9976,0.642282761653474
865,0,0.547,0.747,0,0,0.379,0.533,0.591,0.685,0.844,0.987,0.747,0,0.141,0.777,0,0.708,0.232,0.036,0.591,0.039,0.431,0.747,0,0.141,0.685,0.685,0.685,0.964,0.68,0.19088,0.844,0.708,0.547,0,0,0,0.036,0.969,0.6795554089709762
866,0,0.572,0.774,0,0,0.332,0.592,0.554,0.701,0.855,0.972,0.774,0,0.112,0.784,0,0.7,0.167,0.058,0.554,0.039,0.391,0.774,0,0.112,0.773,0.773,0.773,0.976,0.603,0.20728,0.855,0.7,0.572,0,0,0,0.058,0.8793,0.6942317502198768
867,0,0.566,0.792,0,0,0.292,0.637,0.556,0.722,0.859,0.932,0.792,0,0.083,0.816,0,0.714,0.11,0.078,0.556,0.043,0.362,0.792,0,0.083,0.813,0.813,0.813,0.987,0.553,0.2105,0.859,0.714,0.566,0,0,0,0.078,0.8661,0.7416383465259455
868,0,0.498,0.82,0,0,0.266,0.664,0.58,0.715,0.891,0.797,0.82,0,0.064,0.862,0,0.736,0.077,0.109,0.58,0.065,0.341,0.82,0,0.064,0.819,0.819,0.819,0.961,0.524,0.18406,0.891,0.736,0.498,0,0,0,0.109,0.723,0.7572686015831135
869,0,0.389,0.834,0,0,0.249,0.671,0.584,0.709,0.918,0.64,0.834,0,0.056,0.908,0,0.74,0.053,0.146,0.584,0.095,0.322,0.834,0,0.056,0.828,0.828,0.828,0.901,0.501,0.15314,0.918,0.74,0.389,0,0,0,0.146,0.5582,0.7929948988566403
870,0,0.366,0.837,0,0,0.222,0.694,0.566,0.705,0.904,0.722,0.837,0,0.051,0.941,0,0.728,0.037,0.174,0.566,0.117,0.321,0.837,0,0.051,0.872,0.872,0.872,0.795,0.466,0.15756,0.904,0.728,0.366,0,0,0,0.174,0.463,0.8192703605980651
871,0,0.312,0.86,0,0,0.186,0.721,0.528,0.71,0.881,0.786,0.86,0,0.052,0.965,0,0.731,0.036,0.182,0.528,0.117,0.324,0.86,0,0.052,0.912,0.912,0.912,0.66,0.438,0.16974,0.881,0.731,0.312,0,0,0,0.182,0.3535,0.8436408970976254
872,0,0.235,0.892,0,0,0.149,0.727,0.486,0.705,0.855,0.86,0.892,0,0.056,0.977,0,0.698,0.035,0.197,0.486,0.087,0.317,0.892,0,0.056,0.94,0.94,0.94,0.524,0.426,0.16649999999999998,0.855,0.698,0.235,0,0,0,0.197,0.2175,0.8161298153034301
873,0,0.148,0.919,0,0,0.093,0.712,0.428,0.704,0.815,0.871,0.919,0,0.055,0.979,0,0.669,0.03,0.214,0.428,0.117,0.283,0.919,0,0.055,0.961,0.961,0.961,0.452,0.451,0.16022,0.815,0.669,0.148,0,0,0,0.214,0.1084,0.7858255057167987
874,0,0.08,0.935,0,0,0.054,0.67,0.382,0.696,0.805,0.858,0.935,0,0.041,0.975,0,0.647,0.027,0.255,0.382,0.128,0.245,0.935,0,0.041,0.973,0.973,0.973,0.44,0.493,0.15748,0.805,0.647,0.08,0,0,0,0.255,0.0477,0.7478563764291996
875,0,0.029,0.946,0,0,0.037,0.691,0.347,0.693,0.803,0.85,0.946,0,0.027,0.973,0,0.635,0.033,0.359,0.347,0.115,0.185,0.946,0,0.027,0.975,0.975,0.975,0.44,0.485,0.14518,0.803,0.635,0.029,0,0,0,0.359,0.0132,0.722709850483729
876,0,0.005,0.959,0,0,0.03,0.708,0.311,0.693,0.774,0.849,0.959,0,0.022,0.969,0,0.611,0.044,0.48,0.311,0.09,0.129,0.959,0,0.022,0.97,0.97,0.97,0.42,0.451,0.17070000000000002,0.774,0.611,0.005,0,0,0,0.48,0.0002,0.6792428320140721
877,0,0.006,0.971,0,0,0.035,0.705,0.295,0.691,0.712,0.861,0.971,0,0.021,0.957,0,0.574,0.06,0.592,0.295,0.071,0.1,0.971,0,0.021,0.959,0.959,0.959,0.373,0.462,0.17824,0.712,0.574,0.006,0,0,0,0.592,0.0,0.6485153913808267
878,0,0.014,0.98,0,0,0.055,0.695,0.289,0.697,0.637,0.877,0.98,0,0.029,0.931,0,0.541,0.078,0.673,0.289,0.049,0.093,0.98,0,0.029,0.939,0.939,0.939,0.329,0.502,0.17278,0.637,0.541,0.014,0,0,0,0.673,0.0,0.6216005277044855
879,0,0.02,0.984,0,0,0.082,0.703,0.275,0.704,0.635,0.877,0.984,0,0.048,0.886,0,0.522,0.096,0.737,0.275,0.035,0.106,0.984,0,0.048,0.909,0.909,0.909,0.292,0.434,0.17812,0.635,0.522,0.02,0,0,0,0.737,0.0,0.5937598944591029
880,0,0.015,0.988,0,0,0.112,0.723,0.247,0.681,0.642,0.861,0.988,0,0.074,0.833,0,0.53,0.094,0.804,0.247,0.027,0.174,0.988,0,0.074,0.884,0.884,0.884,0.277,0.325,0.18036,0.642,0.53,0.015,0,0,0,0.804,0.0005,0.5650311345646437
881,0,0.004,0.988,0,0,0.13,0.704,0.223,0.66,0.688,0.843,0.988,0,0.099,0.79,0,0.539,0.106,0.834,0.223,0.023,0.237,0.988,0,0.099,0.849,0.849,0.849,0.269,0.186,0.16934,0.688,0.539,0.004,0,0,0,0.834,0.01,0.5476135444151276
882,0,0.019,0.985,0,0,0.144,0.687,0.232,0.646,0.714,0.817,0.985,0,0.123,0.774,0,0.489,0.143,0.841,0.232,0.025,0.27,0.985,0,0.123,0.798,0.798,0.798,0.272,0.121,0.16240000000000002,0.714,0.489,0.019,0,0,0,0.841,0.0299,0.5366686015831135
883,0,0.074,0.984,0,0,0.169,0.693,0.249,0.644,0.685,0.774,0.984,0,0.144,0.784,0,0.414,0.203,0.828,0.249,0.026,0.297,0.984,0,0.144,0.731,0.731,0.731,0.259,0.183,0.15460000000000002,0.685,0.414,0.074,0,0,0,0.828,0.0304,0.5237710642040457
