Source: GIS_&_Timeseries_Tool weather year 2018; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
2897,0.4780666666666666,0.787432,0.489585,0.2951,0.2682714285714286,0.3310348837209302,0.226034375,0.4230333333333333,0.1206347826086956
2898,0.4930666666666667,0.819772,0.48247,0.2565209302325581,0.2379071428571428,0.3063930232558139,0.19736875,0.4483833333333333,0.1080313043478261
2899,0.598,0.8105559999999999,0.5152599999999999,0.2898953488372093,0.2200714285714285,0.3310023255813953,0.1830572916666666,0.4463333333333333,0.1069391304347826
2900,0.6639333333333334,0.7813840000000001,0.515545,0.3222255813953488,0.2271142857142857,0.3988279069767442,0.1692833333333333,0.4299666666666666,0.1207895652173913
2901,0.6694,0.7712359999999999,0.50491,0.3491558139534884,0.2613642857142857,0.4949790697674418,0.14985,0.4328166666666667,0.1372582608695652
2902,0.6784666666666667,0.786832,0.50249,0.3660395348837209,0.3652357142857143,0.5754465116279069,0.1343625,0.4387333333333333,0.1488921739130434
2903,0.7745000000000001,0.542592,0.318405,0.3735232558139534,0.5785071428571429,0.5912139534883721,0.0897447916666666,0.3879833333333333,0.1452260869565217
2904,0.7833,0.681956,0.366245,0.4221906976744186,0.7541214285714286,0.6116488372093023,0.1044354166666666,0.3801833333333333,0.1457417391304347
2905,0.7429,0.846104,0.4716999999999999,0.5330139534883721,0.8367428571428571,0.6654860465116279,0.1387479166666666,0.3914333333333333,0.1615634782608695
2906,0.7313000000000001,0.943368,0.60582,0.6054093023255813,0.9386357142857144,0.7047790697674419,0.1853833333333333,0.4416166666666666,0.1915286956521739
2907,0.7101333333333333,0.976476,0.73367,0.6688813953488372,0.9833428571428572,0.7362627906976744,0.233975,0.4905,0.2398513043478261
2908,0.6884,0.987104,0.80112,0.731153488372093,0.98935,0.7680395348837209,0.2604427083333333,0.4937,0.2987991304347826
2909,0.6757333333333332,0.994036,0.8216699999999999,0.7892767441860467,0.9979785714285716,0.8002860465116279,0.28363125,0.4792833333333333,0.3186052173913044
2910,0.6749666666666666,0.997212,0.8386250000000001,0.8549860465116279,1.0,0.8206255813953489,0.3675822916666666,0.4597,0.3435617391304347
2911,0.6762,0.999016,0.846565,0.911046511627907,1.0,0.8219488372093023,0.4688572916666667,0.4474833333333333,0.370115652173913
2912,0.6655666666666668,0.999748,0.8346399999999999,0.926486046511628,0.9999357142857144,0.8057604651162791,0.505921875,0.4443833333333333,0.3960321739130434
2913,0.5985333333333333,0.999836,0.8041449999999999,0.9351279069767444,0.9994785714285712,0.7901930232558139,0.4886708333333333,0.4277333333333333,0.4165217391304348
2914,0.4996,0.99718,0.7617700000000001,0.9357953488372092,0.9980571428571428,0.7881418604651163,0.44295,0.3839999999999999,0.4365513043478261
2915,0.4566333333333333,0.924132,0.726005,0.8636883720930232,0.9900214285714286,0.7763418604651163,0.3703958333333333,0.3496999999999999,0.4284199999999999
2916,0.4047,0.8568600000000001,0.6612899999999999,0.8743162790697674,0.9791214285714284,0.704346511627907,0.3469291666666667,0.3034333333333333,0.5104486956521739
2917,0.2613,0.826076,0.6127,0.9161348837209302,0.9388857142857144,0.6055186046511628,0.3169322916666666,0.2464499999999999,0.5833782608695652
2918,0.1337666666666666,0.809632,0.569825,0.9264837209302326,0.8489571428571429,0.5351046511627907,0.2766364583333333,0.1912166666666666,0.6185339130434783
2919,0.0916,0.8353440000000001,0.530305,0.9190348837209305,0.7598,0.4806674418604651,0.2521552083333333,0.1551666666666666,0.6371373913043478
2920,0.0762,0.867204,0.514275,0.924467441860465,0.7124071428571428,0.4453651162790698,0.2343166666666666,0.1429,0.6508034782608696
2921,0.0649666666666666,0.887928,0.510815,0.9285906976744186,0.75585,0.4435697674418604,0.211684375,0.12035,0.6467695652173914
2922,0.0571,0.8883920000000001,0.4906799999999999,0.9500511627906978,0.8435714285714286,0.5007883720930232,0.2021854166666666,0.13885,0.6494904347826087
2923,0.0778333333333333,0.899088,0.5065500000000001,0.9806348837209302,0.9470214285714286,0.6323348837209303,0.1945875,0.1791833333333333,0.6486582608695651
2924,0.1712666666666666,0.929148,0.546675,0.9970162790697674,0.9941857142857142,0.7338279069767442,0.1778260416666666,0.2332999999999999,0.6530921739130434
2925,0.3247,0.964432,0.5993649999999999,0.9987023255813954,1.0,0.7832651162790697,0.158021875,0.3292666666666666,0.6676886956521739
2926,0.4221333333333333,0.982056,0.649105,0.999693023255814,1.0,0.8003069767441862,0.165446875,0.4037833333333333,0.660224347826087
2927,0.1992333333333333,0.8897079999999999,0.60327,0.9978162790697674,1.0,0.8019581395348837,0.1669874999999999,0.3701333333333333,0.5975582608695652
