Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
2803,0.020202,0.057247,0,0.021252,0.0076,0.023806,0.040031,0.111674,0.009193,0.063114,0.000007,0.011065625,0.00419,0.19377,0.017327,0.01675,0.067748,0.068439,0.004614,0.223292,0.000331,0.039866,0.014753,0.004168,0.116892,0.009076,0.002645,0.002561,0.0017795,0.000007,0.686958,0.7147060439560439,0.7822483009708737,0.7521234972677595,0.7018223938223938,0.5930397129186603,0.5449909448818897,0.2926195652173913,0.5106694915254237,0.699530986728217
2804,0,0.007478,0,0,0,0.000657,0.001839,0.021404,0.000013,0.008565,0,0,0,0.069565,0,0,0.007788,0.013523,0,0.06372,0,0.003082,0,0,0.035764,0,0,0,0,0,0.7780106666666666,0.7903989010989011,0.8126691747572816,0.7428162112932605,0.6973316602316603,0.5133363636363636,0.4868811023622047,0.24917391304347825,0.31751016949152544,0.7576259665320254
2805,0,0,0,0,0,0,0,0.000005,0,0,0,0,0,0.005634,0,0,0,0,0,0.000121,0,0,0,0,0.000482,0,0,0,0,0,0.8165646666666667,0.7825278388278388,0.7920966019417476,0.6979200364298724,0.7004783783783783,0.4786885167464115,0.4876102362204724,0.1887086956521739,0.2199084745762712,0.751491459896134
2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8016653333333333,0.7338203296703297,0.7262101941747573,0.6127322404371585,0.6508359073359073,0.3826464114832536,0.39463425196850394,0.15443043478260868,0.12163559322033898,0.7063481246393537
2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7456686666666666,0.6447209706959707,0.6151150485436894,0.46861803278688524,0.5316722007722008,0.27980765550239234,0.26631417322834644,0.10511521739130435,0.04741016949152543,0.6164562608193883
2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63855,0.5037070512820513,0.4552189320388349,0.3006646630236794,0.3841409266409267,0.1304421052631579,0.13526220472440945,0.04174347826086956,0.012364406779661018,0.4938296595499134
2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4848673333333334,0.3366891941391941,0.25698325242718445,0.1334255009107468,0.21921467181467183,0.01981004784688995,0.018376771653543306,0.0040391304347826085,0.0,0.3419372763993076
2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2872353333333333,0.15474093406593406,0.0629866504854369,0.012883424408014573,0.06369073359073359,0.0,4.4094488188976374e-05,0.0,0.0,0.1728195614541258
2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07856,0.024554029304029303,0.0010686893203883496,0.0,8.416988416988417e-05,0.0,0.0,0.0,0.0,0.043711656087709175
2812,0,0,0,0,0,0,0,0,0.000194,0,0,0,0,0,0,0,0,0,0,0,0,0.000049,0,0,0,0,0,0,0,0,0.00076,8.864468864468864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003524870167339873
2813,0,0,0.002208,0,0,0,0,0,0.020167,0,0.000151,0.000294875,0,0,0,0,0,0.001017,0.000057,0,0.00604,0.007421,0,0,0,0.012662,0.001613,0.009286,0.001272667,0.000151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2814,0.009305,0.000069,0.072626,0.000606,0.005543,0.00458,0.020124,0,0.082746,0.000016,0.053807,0.026684375,0.021631,0,0.005987,0,0.0022,0.025296,0.014716,0,0.074824,0.0534,0.014507,0.011906,0,0.06445,0.027563,0.046591,0.056033367,0.053807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,0.070809,0.040206,0.207576,0.042167,0.039298,0.052219,0.082209,0.002006,0.189883,0.023625,0.181857,0.124110375,0.107823,0.000343,0.082648,0.035649,0.056281,0.085504,0.051277,0.000023,0.197093,0.147833,0.100575,0.046658,0.013672,0.168224,0.086675,0.108755,0.179239233,0.181857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,0.16699,0.151443,0.354049,0.126759,0.103545,0.164102,0.184236,0.063981,0.308083,0.113736,0.307759,0.27089575,0.240983,0.024699,0.216537,0.13054,0.163312,0.163037,0.1058,0.059251,0.330754,0.271585,0.250893,0.108222,0.071451,0.316131,0.170391,0.241465,0.316126667,0.307759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,0.285774,0.28942,0.475977,0.231118,0.186244,0.321188,0.361573,0.181386,0.399875,0.249264,0.407065,0.41735975,0.37815,0.089915,0.380706,0.257307,0.396195,0.247425,0.169917,0.22741,0.460435,0.389515,0.409306,0.225473,0.161439,0.486576,0.273115,0.410476,0.434187167,0.407065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,0.416242,0.446512,0.56286,0.344848,0.274965,0.462655,0.530085,0.303717,0.449133,0.374664,0.484313,0.514676875,0.497699,0.207447,0.518171,0.400736,0.560115,0.312739,0.241028,0.408214,0.555164,0.462868,0.511707,0.355316,0.280685,0.618744,0.346235,0.511462,0.521468767,0.484313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2819,0.540204,0.566262,0.614853,0.391752,0.370029,0.556419,0.688141,0.391675,0.460422,0.4609,0.544266,0.579910875,0.598146,0.273172,0.599315,0.486923,0.682028,0.363624,0.306966,0.554879,0.614445,0.495595,0.580028,0.469702,0.362102,0.689481,0.390891,0.553647,0.5819947,0.544266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567224466243509e-05
2820,0.590502,0.654633,0.636355,0.43123,0.398852,0.596191,0.716197,0.449033,0.444854,0.508173,0.579926,0.619379625,0.622514,0.319062,0.631484,0.501782,0.736653,0.397401,0.367939,0.649665,0.643078,0.504384,0.623126,0.530922,0.401144,0.692143,0.406333,0.574643,0.611985967,0.579926,0.0,0.0,0.0,0.0,0.0,0.0,0.0009736220472440944,0.008226086956521739,0.01156271186440678,0.0015578765147143683
2821,0.596982,0.681645,0.603584,0.452772,0.399214,0.594481,0.699115,0.480768,0.420435,0.516057,0.576919,0.615212625,0.609367,0.405871,0.617353,0.48631,0.746509,0.394184,0.400318,0.683233,0.623369,0.497733,0.623533,0.487624,0.408311,0.656674,0.386974,0.556396,0.596617433,0.576919,0.0,0.0,0.0,0.0037242258652094716,0.0,0.026296172248803828,0.06252598425196851,0.07363260869565218,0.039444067796610166,0.006217830351990767
2822,0.544051,0.657354,0.529505,0.444346,0.372035,0.564031,0.646745,0.490446,0.382176,0.486019,0.532472,0.572579375,0.565684,0.478502,0.558271,0.507335,0.714766,0.353869,0.397805,0.668664,0.564547,0.458783,0.586443,0.417044,0.387899,0.584256,0.358806,0.490096,0.541133667,0.532472,0.0,0.0014178571428571428,0.017057038834951455,0.0922327868852459,0.008696525096525097,0.20110239234449762,0.2517933070866142,0.1693717391304348,0.10265254237288135,0.029582169648009235
2823,0.446439,0.58369,0.427663,0.386117,0.305213,0.501065,0.553976,0.46425,0.309949,0.430123,0.446934,0.495165125,0.491552,0.488717,0.477777,0.400551,0.642986,0.284362,0.359453,0.61521,0.470746,0.3891,0.514454,0.32555,0.350105,0.474738,0.328304,0.391006,0.451181967,0.446934,0.009785333333333333,0.06697774725274726,0.188973786407767,0.2935207650273224,0.14916911196911195,0.3994717703349282,0.4477783464566929,0.24815217391304345,0.18385254237288137,0.11913006347374495
2824,0.33204,0.47659,0.29821,0.331812,0.230181,0.403346,0.43359,0.397802,0.24465,0.352367,0.328093,0.384227125,0.381807,0.4213,0.376461,0.259955,0.530452,0.208975,0.280865,0.535221,0.339268,0.295212,0.407919,0.240947,0.292603,0.345671,0.252189,0.269236,0.329444433,0.328093,0.169468,0.26295686813186814,0.39686407766990295,0.4865590163934426,0.35335675675675676,0.5631100478468899,0.6016740157480315,0.3751369565217391,0.2723593220338983,0.2921462204270052
2825,0.222775,0.282324,0.163163,0.225021,0.14596,0.280931,0.299287,0.305277,0.151297,0.268748,0.187752,0.253232125,0.238243,0.338527,0.247464,0.114135,0.371896,0.139646,0.18392,0.435108,0.190716,0.193447,0.279157,0.129953,0.234964,0.215299,0.157293,0.138218,0.1914402,0.187752,0.39097866666666664,0.461871978021978,0.5760288834951457,0.6400262295081967,0.5342393822393822,0.6815358851674641,0.7085937007874016,0.4612869565217391,0.39438813559322033,0.46615037507212925
2826,0.117014,0.176692,0.045598,0.101898,0.07001,0.153622,0.168897,0.203343,0.069591,0.174781,0.053998,0.106249,0.099081,0.261008,0.120372,0.045092,0.188086,0.082,0.088729,0.313982,0.063139,0.100702,0.125066,0.052865,0.160127,0.095018,0.066335,0.04788,0.061639733,0.053998,0.5792973333333333,0.616956043956044,0.7016572815533981,0.7361695810564663,0.6642864864864865,0.748932057416268,0.7370216535433071,0.5632695652173912,0.4676,0.5884019042123485
2827,0.025415,0.087376,0.000049,0.027084,0.014318,0.049607,0.060032,0.100057,0.014614,0.081595,0.000033,0.01682825,0.007767,0.167777,0.022258,0.017747,0.066971,0.033958,0.016366,0.18145,0.001004,0.03439,0.022424,0.005095,0.095746,0.013174,0.005358,0.005193,0.0028583,0.000033,0.716196,0.7221883699633699,0.7801575242718446,0.785943897996357,0.7470849420849421,0.7688928229665072,0.7407625984251968,0.5660108695652174,0.4995271186440678,0.6806542412002308
2828,0.000007,0.014544,0,0.000005,0,0.001389,0.004661,0.020503,0.000016,0.014214,0,0,0,0.078308,0,0.000935,0.007204,0.006117,0,0.057286,0,0.001616,0,0,0.031934,0,0,0,0,0,0.8018753333333334,0.7824695970695971,0.8110094660194175,0.7883857923497268,0.7768057915057915,0.7420038277511962,0.6973177165354331,0.5547391304347826,0.3594322033898305,0.7194892671667629
2829,0,0,0,0,0,0,0,0.00003,0,0,0,0,0,0.008013,0,0,0,0,0,0.000131,0,0,0,0,0.000828,0,0,0,0,0,0.836234,0.7666937728937729,0.7881356796116505,0.7587285974499088,0.7536316602316602,0.6697229665071771,0.5929755905511811,0.4850717391304347,0.3756101694915254,0.7072171379111367
2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82105,0.7226680402930403,0.7205526699029127,0.6740457194899818,0.6926915057915058,0.5479818181818181,0.43256889763779527,0.34835652173913045,0.2874576271186441,0.6652832083092902
2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759018,0.6203184981684982,0.6087953883495145,0.5363418943533698,0.5739440154440154,0.37881435406698566,0.2901055118110236,0.1986521739130435,0.1885728813559322,0.5776032313906521
2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6474633333333334,0.4859760073260073,0.44945218446601937,0.36041584699453555,0.4241945945945946,0.18721722488038278,0.14630944881889762,0.07473478260869566,0.04782542372881356,0.4490828620888632
2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49044533333333334,0.32721822344322343,0.25394490291262134,0.1571032786885246,0.23253011583011582,0.023141626794258373,0.01946023622047244,0.005102173913043478,0.00031186440677966103,0.2913866128101558
2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2897186666666667,0.16066684981684984,0.06186601941747573,0.012859380692167577,0.062063320463320464,0.0,6.811023622047243e-05,0.0,0.0,0.1337129255626082
2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07969533333333333,0.024735805860805864,0.0014813106796116504,0.0,7.644787644787644e-05,0.0,0.0,0.0,0.0,0.03274177726485863
2836,0,0,0,0,0,0,0,0,0.001785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478,0,0.000103,0,0,0.0008666666666666667,0.00011355311355311356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003724523946912868
2837,0,0,0.003024,0,0,0,0,0,0.029855,0,0.000232,0.000407,0.00041,0,0,0,0,0.000399,0.002053,0,0.008436,0.001675,0,0.000204,0,0.047122,0.013742,0.055271,0.001791333,0.000232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.270051933064051e-06
2838,0.014206,0.000387,0.078747,0.001307,0.014566,0.006946,0.023733,0,0.086635,0.000026,0.066134,0.032134375,0.041098,0,0.00683,0,0.006864,0.01631,0.040782,0,0.095616,0.025742,0.018699,0.041832,0,0.14911,0.071321,0.175251,0.066311667,0.066134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2839,0.093301,0.035644,0.219196,0.027487,0.063504,0.066469,0.096238,0.001792,0.156023,0.027892,0.226453,0.143134375,0.151765,0.004418,0.077027,0.025184,0.082652,0.058511,0.123757,0.000002,0.234558,0.080871,0.116571,0.15765,0.022323,0.264482,0.165946,0.294832,0.208365033,0.226453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,0.239191,0.154763,0.379356,0.048432,0.141894,0.178619,0.184144,0.056593,0.22573,0.120128,0.393506,0.28007725,0.305329,0.067447,0.188171,0.120823,0.183782,0.120165,0.21954,0.056999,0.379216,0.156361,0.244626,0.335333,0.114001,0.330894,0.29072,0.39706,0.366598533,0.393506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2841,0.358391,0.284125,0.512408,0.069398,0.270559,0.298943,0.255219,0.175824,0.300929,0.234203,0.528493,0.419483625,0.450277,0.190394,0.291171,0.296998,0.249442,0.191795,0.285721,0.212184,0.504714,0.236451,0.385828,0.486302,0.236494,0.347153,0.401442,0.421877,0.501529,0.528493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,0.435873,0.384637,0.609321,0.12834,0.416947,0.393216,0.330093,0.292772,0.350727,0.350123,0.624454,0.531058625,0.560319,0.330506,0.373758,0.460509,0.257566,0.264274,0.33698,0.39145,0.596001,0.297615,0.502449,0.587266,0.377637,0.31996,0.438872,0.436789,0.6005322,0.624454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2843,0.450682,0.448526,0.670008,0.212422,0.459296,0.451083,0.410836,0.388149,0.381125,0.442406,0.682165,0.592177625,0.638402,0.449694,0.443777,0.601799,0.286734,0.321938,0.372662,0.529414,0.648057,0.332277,0.564208,0.6519,0.475845,0.295617,0.426009,0.398493,0.660720333,0.682165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039440276976341606
2844,0.440966,0.487852,0.682815,0.271946,0.421943,0.482725,0.521239,0.445015,0.407842,0.496235,0.698503,0.63792125,0.669016,0.528256,0.490241,0.707734,0.339768,0.354287,0.401374,0.578731,0.655752,0.344993,0.620342,0.67555,0.530328,0.292305,0.354413,0.314644,0.680118767,0.698503,0.0,0.0,0.0,0.0,0.0,0.0,0.0008641732283464567,0.0071434782608695655,0.02028813559322034,0.004322388920946336
2845,0.392453,0.502267,0.658498,0.303718,0.38407,0.497063,0.541462,0.470409,0.410479,0.514953,0.67706,0.64026825,0.659875,0.586519,0.505464,0.761003,0.422702,0.358233,0.387603,0.606448,0.631617,0.313415,0.631098,0.651597,0.53905,0.311897,0.269113,0.248925,0.661482533,0.67706,0.0,0.0,0.0,0.004116393442622951,0.0,0.02917799043062201,0.06356771653543307,0.0625891304347826,0.0729915254237288,0.014008770917484132
2846,0.365752,0.530313,0.598146,0.359994,0.324573,0.486084,0.528654,0.467437,0.386416,0.498714,0.616193,0.607858375,0.615872,0.604641,0.480547,0.772512,0.478462,0.336653,0.346672,0.619266,0.565415,0.262646,0.608088,0.572729,0.530257,0.274267,0.213723,0.211213,0.605358667,0.616193,0.0,0.0017880036630036629,0.019116990291262136,0.09576575591985428,0.010432818532818534,0.18459425837320573,0.25943700787401575,0.1718804347826087,0.15511186440677965,0.045542873629544144
2847,0.326238,0.523414,0.49865,0.348874,0.2289,0.443531,0.480279,0.43537,0.327735,0.450387,0.517255,0.517449375,0.531143,0.583385,0.413791,0.736696,0.481055,0.285893,0.290611,0.530577,0.471237,0.22034,0.520615,0.464186,0.496019,0.237012,0.155306,0.184262,0.508627167,0.517255,0.010816666666666667,0.06954368131868131,0.1761878640776699,0.30471293260473586,0.1407992277992278,0.3795382775119617,0.4689610236220473,0.30615000000000003,0.26200508474576273,0.13255891517599538
2848,0.251908,0.507612,0.362403,0.27266,0.148892,0.362088,0.392015,0.380023,0.250002,0.367982,0.381358,0.382985375,0.406563,0.547757,0.317329,0.62442,0.440349,0.220368,0.208372,0.446432,0.338369,0.181245,0.386687,0.320349,0.435365,0.170653,0.138517,0.134741,0.373755133,0.381358,0.16405799999999998,0.2646596153846154,0.35980922330097087,0.4990025500910747,0.32995405405405404,0.5434200956937799,0.6323858267716536,0.4250434782608696,0.38750169491525427,0.2556241200230814
2849,0.162643,0.423723,0.203241,0.153897,0.109417,0.255643,0.275832,0.297575,0.146542,0.263609,0.217256,0.226922125,0.250193,0.44655,0.20802,0.477055,0.354403,0.151744,0.117759,0.35451,0.187115,0.137932,0.23248,0.159627,0.356264,0.093638,0.090961,0.072331,0.213825967,0.217256,0.3730093333333333,0.46288736263736263,0.5212478155339806,0.6512825136612022,0.49594285714285713,0.6685813397129187,0.7474192913385828,0.4671021739130435,0.4877016949152542,0.3780882862088863
2850,0.074158,0.289788,0.059387,0.065783,0.062545,0.144926,0.148998,0.191166,0.06004,0.157662,0.063759,0.087103,0.098448,0.324496,0.098278,0.261378,0.213584,0.090743,0.046649,0.249122,0.064667,0.084556,0.095613,0.059285,0.257615,0.037837,0.040455,0.025869,0.067714467,0.063759,0.5610846666666667,0.6155623626373626,0.6137553398058252,0.7515333333333333,0.6178540540540541,0.7340282296650718,0.8129618110236221,0.5331239130434783,0.5235050847457627,0.47940075014425854
2851,0.013772,0.142761,0.00008,0.019309,0.015224,0.051987,0.055363,0.089988,0.010794,0.06659,0.000109,0.012466875,0.007278,0.187834,0.01996,0.081948,0.077127,0.038523,0.006895,0.144878,0.001234,0.031257,0.016591,0.004972,0.147805,0.003155,0.00245,0.001967,0.0022995,0.000109,0.697284,0.7272560439560439,0.6684563106796116,0.8029094717668488,0.6932320463320464,0.7490641148325359,0.8256385826771654,0.5405913043478261,0.5020254237288135,0.5389096941719562
2852,0,0.023498,0,0.000089,0,0.002625,0.003623,0.017417,0,0.011641,0,0,0,0.070151,0.000002,0.005308,0.006305,0.007088,0,0.049007,0,0.001775,0,0,0.049443,0,0,0,0,0,0.7809093333333333,0.7726845238095238,0.7297174757281554,0.806551912568306,0.7472312741312742,0.7236923444976077,0.7679204724409449,0.5150782608695652,0.42068644067796607,0.5706516445470283
2853,0,0,0,0,0,0,0,0.000027,0,0.000001,0,0,0,0.007856,0,0,0,0,0,0.000138,0,0,0,0,0.001768,0,0,0,0,0,0.8146346666666666,0.7724108058608059,0.7012126213592234,0.7586659380692168,0.7085772200772201,0.6518148325358851,0.6810740157480315,0.43934782608695655,0.31340677966101693,0.5556084824004617
2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791418,0.7245718864468864,0.6205002427184466,0.6608597449908925,0.6381625482625483,0.5323492822966507,0.5547929133858267,0.32030000000000003,0.21355593220338984,0.49941534910559726
2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7260493333333333,0.6338440476190476,0.5072458737864077,0.5183014571948998,0.5315274131274131,0.3714444976076555,0.3796074803149606,0.19421086956521738,0.12868305084745763,0.4147273514137334
2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623262,0.49865238095238096,0.3581364077669903,0.3408719489981785,0.3477803088803089,0.18266172248803828,0.1776956692913386,0.07052391304347826,0.03353559322033898,0.2974184073860358
2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46496400000000004,0.33903040293040293,0.1938342233009709,0.14669307832422585,0.1785108108108108,0.02364114832535885,0.021261417322834646,0.004886956521739131,0.00030338983050847454,0.2063448932487017
2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27369866666666665,0.15996007326007325,0.05512014563106796,0.012843169398907105,0.049208880308880314,0.0,0.00012007874015748031,0.0,0.0,0.10084916330063474
2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076264,0.024690293040293042,0.0016793689320388349,0.0,0.00013166023166023166,0.0,0.0,0.0,0.0,0.035942931332948645
2860,0,0,0,0,0,0,0,0,0.000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000026,0,0.000014,0,0,0.0009633333333333333,0.000139010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004490248124639354
2861,0,0,0.003751,0,0,0,0,0,0.005759,0,0.000356,0.000513375,0.00018,0,0,0,0,0.000201,0.001825,0,0.008087,0.001334,0,0.000203,0,0.022955,0.005334,0.019187,0.0020689,0.000356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5464512406231967e-05
2862,0.016824,0.000019,0.082156,0.00132,0.019568,0.011715,0.022228,0,0.022959,0.000015,0.069855,0.030892625,0.036411,0,0.005362,0,0.003989,0.015287,0.048665,0,0.089787,0.02406,0.015855,0.039243,0.000005,0.095042,0.042575,0.068456,0.068064567,0.069855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2863,0.093532,0.038318,0.224457,0.028055,0.0894,0.069686,0.118273,0.002759,0.052781,0.012306,0.234569,0.132916,0.133224,0.011777,0.055589,0.023118,0.07275,0.062639,0.14432,0,0.22239,0.075353,0.100717,0.142679,0.030677,0.202587,0.11527,0.158626,0.2099078,0.234569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,0.208021,0.133294,0.382672,0.071392,0.183145,0.153571,0.292999,0.060062,0.104311,0.063064,0.402661,0.273575125,0.252743,0.094839,0.139546,0.075432,0.192982,0.138055,0.26212,0.027779,0.359735,0.163888,0.233878,0.281921,0.139792,0.377541,0.3336,0.336738,0.365597133,0.402661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2865,0.336671,0.254521,0.51646,0.122478,0.26826,0.241756,0.462286,0.168595,0.171534,0.142832,0.537469,0.417081625,0.362996,0.240998,0.223792,0.184528,0.3711,0.225077,0.37434,0.136775,0.476715,0.282329,0.380454,0.408286,0.299574,0.516577,0.537097,0.55548,0.4983824,0.537469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2866,0.41981,0.339279,0.613815,0.172462,0.356507,0.325385,0.57447,0.29052,0.236888,0.235525,0.632544,0.501988125,0.452343,0.394625,0.2925,0.265926,0.516505,0.301716,0.446549,0.295769,0.561023,0.383922,0.461591,0.508081,0.441873,0.580004,0.644187,0.654833,0.591799933,0.632544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2867,0.448721,0.398503,0.671645,0.212604,0.46283,0.389592,0.633745,0.389091,0.269824,0.328614,0.686401,0.548439,0.519666,0.531092,0.355333,0.250406,0.579042,0.351869,0.470102,0.44592,0.612121,0.453687,0.504911,0.600091,0.541387,0.607647,0.697149,0.67281,0.6467738,0.686401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003221581073283324
2868,0.444063,0.460449,0.688531,0.282348,0.50235,0.412169,0.657269,0.438393,0.275079,0.394264,0.702175,0.56127925,0.534076,0.621911,0.41416,0.307761,0.634291,0.384652,0.439945,0.554279,0.612048,0.477659,0.516588,0.626817,0.598182,0.597693,0.708779,0.654158,0.661398433,0.702175,0.0,0.0,0.0,0.0,0.0,0.0,0.0013129921259842521,0.008308695652173913,0.019911864406779663,0.004333641084824005
2869,0.442745,0.552366,0.666801,0.373685,0.512117,0.390813,0.64981,0.464378,0.271863,0.41654,0.680607,0.58383975,0.50118,0.682804,0.451314,0.408593,0.645021,0.390044,0.411514,0.589987,0.571948,0.459941,0.553885,0.604704,0.622248,0.571313,0.655137,0.600759,0.643666867,0.680607,0.0,0.0,0.0,0.004693078324225865,0.0,0.02786555023923445,0.07019803149606299,0.06589565217391305,0.10822372881355932,0.01630790536641662
2870,0.429002,0.528755,0.6067,0.445743,0.459475,0.343215,0.609307,0.468108,0.243509,0.419389,0.622648,0.56648125,0.432062,0.693674,0.443502,0.311087,0.649204,0.377169,0.366563,0.594133,0.502584,0.407932,0.550417,0.528632,0.613557,0.511593,0.504208,0.512156,0.5888673,0.622648,0.0,0.0021337912087912086,0.023397330097087377,0.08839326047358835,0.009216216216216216,0.20015263157894736,0.27120748031496067,0.16550434782608694,0.22370677966101696,0.04395227928447778
2871,0.367075,0.462989,0.507041,0.460997,0.347681,0.281576,0.532728,0.443302,0.20456,0.389807,0.524885,0.41231,0.356473,0.658387,0.412921,0.234926,0.593199,0.339437,0.289558,0.577174,0.411672,0.356173,0.377759,0.432562,0.570042,0.425099,0.38276,0.398065,0.4848546,0.524885,0.011739999999999999,0.06679386446886447,0.16181723300970874,0.2711071038251366,0.12943320463320465,0.3931693779904306,0.47181496062992123,0.27875217391304347,0.32403050847457626,0.10443952683208309
2872,0.278818,0.381792,0.363382,0.412155,0.198528,0.220562,0.422102,0.380578,0.166161,0.33088,0.388153,0.272589625,0.264131,0.583037,0.34951,0.165996,0.469273,0.284754,0.196375,0.50406,0.297583,0.287301,0.238197,0.328891,0.499139,0.306857,0.276477,0.26378,0.349768567,0.388153,0.160384,0.25388397435897436,0.32598592233009704,0.4499528233151184,0.3083814671814672,0.5540521531100479,0.6304255905511811,0.35486304347826086,0.4178203389830508,0.22021263704558566
2873,0.175374,0.296982,0.201082,0.288908,0.109797,0.154531,0.2926,0.289483,0.117952,0.249156,0.2238,0.17618525,0.165282,0.474329,0.252415,0.134989,0.323256,0.217636,0.110919,0.382011,0.173342,0.213087,0.1641,0.200309,0.395744,0.183649,0.160181,0.128288,0.202235,0.2238,0.35510933333333333,0.4498860805860806,0.4705599514563107,0.5924652094717668,0.48129459459459456,0.6548296650717703,0.7407393700787401,0.420354347826087,0.49745423728813565,0.3511150605885747
2874,0.089301,0.209726,0.057562,0.158055,0.04545,0.082857,0.164075,0.18852,0.061608,0.155728,0.0672,0.090416,0.069379,0.336787,0.129231,0.100821,0.181876,0.141608,0.043157,0.243512,0.058881,0.127768,0.099761,0.0862,0.272073,0.079722,0.057817,0.04482,0.066512833,0.0672,0.5240373333333334,0.6079174908424909,0.5661235436893204,0.6856737704918033,0.6093185328185329,0.7029712918660287,0.7974334645669292,0.44544782608695654,0.5067406779661017,0.4658930178880554
